date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2002-07-24,936,8,1.0,7.7,0.84,0.9972,0.44,0.65,0.0,14.6,13.5,18.9,OSLO,2002
2002-07-25,937,5,2.8,11.3,0.58,1.0015,1.93,0.0,7.9,16.7,13.3,21.1,OSLO,2002
2002-07-26,938,5,2.2,8.7,0.75,1.0028,2.23,0.0,8.2,16.7,10.9,22.6,OSLO,2002
2002-07-27,939,3,2.9,8.2,0.52,1.0157,2.81,0.0,13.8,17.0,10.8,23.0,OSLO,2002
2002-07-28,940,8,3.1,9.3,0.78,1.0208,0.68,0.0,1.0,18.0,15.6,20.9,OSLO,2002
2002-07-29,941,3,2.2,7.7,0.72,1.0222,2.33,0.0,9.4,20.8,17.2,25.9,OSLO,2002
2002-07-30,942,4,2.4,7.7,0.67,1.0199,1.65,0.07,7.8,22.2,15.9,26.6,OSLO,2002
2002-07-31,943,6,3.3,8.2,0.67,1.0177,1.7,0.01,7.0,21.2,18.1,24.9,OSLO,2002
2002-08-01,944,4,3.3,9.3,0.53,1.0144,2.54,0.0,13.6,24.0,17.7,27.8,OSLO,2002
2002-08-02,945,6,4.5,11.8,0.57,1.0185,1.67,0.0,7.5,21.3,19.4,26.6,OSLO,2002
2002-08-03,946,4,2.9,6.7,0.55,1.0188,2.53,0.0,13.9,19.9,15.1,24.2,OSLO,2002
2002-08-04,947,2,1.6,5.1,0.56,1.0166,2.73,0.0,14.2,20.7,13.9,26.5,OSLO,2002
2002-08-05,948,4,2.2,6.7,0.51,1.019,2.65,0.0,13.3,21.7,14.6,26.9,OSLO,2002
2002-08-06,949,3,1.9,5.1,0.56,1.0184,2.66,0.0,14.2,21.0,14.1,26.2,OSLO,2002
2002-08-07,950,2,1.2,5.7,0.65,1.0166,2.38,0.0,11.2,21.0,14.4,28.2,OSLO,2002
2002-08-08,951,5,1.9,7.7,0.61,1.0143,2.03,0.0,9.1,20.3,15.1,25.7,OSLO,2002
2002-08-09,952,4,1.5,6.2,0.61,1.0116,1.89,0.0,8.5,19.9,13.9,26.9,OSLO,2002
2002-08-10,953,5,2.4,6.7,0.56,1.0115,1.78,0.01,8.9,20.4,16.1,25.1,OSLO,2002
2002-08-11,954,7,4.3,7.2,0.63,1.0064,1.04,0.46,2.7,19.4,16.4,23.4,OSLO,2002
2002-08-12,955,8,2.1,9.3,0.84,1.0051,0.39,1.77,0.0,18.5,17.2,21.5,OSLO,2002
2002-08-13,956,2,1.7,6.7,0.69,1.0078,2.42,0.0,13.0,20.7,14.6,26.4,OSLO,2002
2002-08-14,957,3,1.7,6.2,0.66,1.0125,2.35,0.0,12.1,21.0,14.9,26.9,OSLO,2002
2002-08-15,958,1,2.1,7.2,0.59,1.0169,2.39,0.0,12.9,21.1,15.1,26.6,OSLO,2002
2002-08-16,959,5,1.0,5.1,0.72,1.0202,1.47,0.0,5.6,19.9,16.1,25.5,OSLO,2002
2002-08-17,960,2,1.7,4.6,0.66,1.0214,2.29,0.0,13.4,21.6,15.3,27.8,OSLO,2002
2002-08-18,961,3,1.9,5.1,0.61,1.0224,2.0,0.0,10.4,21.9,17.4,26.8,OSLO,2002
2002-08-19,962,2,2.4,6.2,0.59,1.0218,2.24,0.0,13.0,21.2,15.8,26.6,OSLO,2002
2002-08-20,963,7,1.7,6.2,0.7,1.02,1.15,0.37,5.3,19.1,15.7,23.8,OSLO,2002
2002-08-21,964,4,1.4,5.7,0.62,1.0179,2.15,0.0,12.9,21.5,15.5,27.0,OSLO,2002
2002-08-22,965,3,1.0,5.1,0.55,1.0198,2.18,0.0,13.1,21.1,13.4,27.2,OSLO,2002
2002-08-23,966,1,1.2,7.2,0.57,1.022,2.12,0.0,12.7,21.4,15.5,28.1,OSLO,2002
2002-08-24,967,3,1.7,6.7,0.55,1.0237,1.73,0.0,9.8,21.7,15.1,26.9,OSLO,2002
2002-08-25,968,4,2.2,6.2,0.62,1.0238,2.0,0.0,11.1,21.1,16.1,25.8,OSLO,2002
2002-08-26,969,1,1.2,5.1,0.62,1.0231,1.99,0.0,12.5,20.4,14.8,26.4,OSLO,2002
2002-08-27,970,6,2.9,9.3,0.8,1.017,1.63,0.0,7.5,18.3,13.3,23.9,OSLO,2002
2002-08-28,971,5,1.7,7.2,0.58,1.0123,1.54,0.0,7.0,18.7,14.9,23.8,OSLO,2002
2002-08-29,972,6,2.7,10.8,0.78,1.0104,1.33,0.24,5.1,17.4,12.0,23.5,OSLO,2002
2002-08-30,973,5,3.4,10.8,0.61,1.0083,1.08,0.62,4.0,17.5,14.4,20.8,OSLO,2002
2002-08-31,974,5,3.8,17.5,0.67,1.002,1.3,0.52,7.0,17.1,14.1,22.1,OSLO,2002
2002-09-01,975,3,2.2,12.3,0.56,1.0216,1.94,0.0,11.1,15.9,7.3,23.4,OSLO,2002
2002-09-02,976,6,3.4,9.8,0.71,1.0248,1.25,0.0,5.7,16.4,12.5,20.9,OSLO,2002
2002-09-03,977,3,2.2,7.2,0.63,1.0245,1.9,0.0,11.8,17.7,10.7,23.7,OSLO,2002
2002-09-04,978,6,2.2,8.7,0.68,1.0163,1.55,0.62,8.2,18.3,13.4,22.9,OSLO,2002
2002-09-05,979,7,3.9,13.4,0.79,1.0071,0.94,0.43,4.1,16.1,15.5,20.6,OSLO,2002
2002-09-06,980,6,2.4,11.3,0.75,1.0054,0.88,0.65,5.1,16.2,11.6,19.8,OSLO,2002
2002-09-07,981,8,2.1,8.2,0.85,1.0082,0.53,4.87,0.4,14.7,12.2,17.8,OSLO,2002
2002-09-08,982,5,2.1,6.2,0.81,1.0179,1.14,0.0,5.8,17.4,14.9,21.4,OSLO,2002
2002-09-09,983,1,0.7,5.7,0.74,1.0246,1.55,0.0,10.8,18.5,13.8,24.1,OSLO,2002
2002-09-10,984,2,2.4,8.7,0.53,1.025,1.69,0.0,12.0,18.4,15.3,22.6,OSLO,2002
2002-09-11,985,0,1.7,5.7,0.65,1.0319,1.64,0.0,11.8,16.6,11.5,22.1,OSLO,2002
2002-09-12,986,3,1.0,3.6,0.71,1.0308,1.53,0.0,11.5,17.3,10.2,24.3,OSLO,2002
2002-09-13,987,5,1.4,9.3,0.66,1.0229,1.22,0.0,9.9,18.4,12.1,25.0,OSLO,2002
2002-09-14,988,3,5.0,14.9,0.47,1.0211,1.5,0.0,11.3,15.0,11.4,20.8,OSLO,2002
2002-09-15,989,4,1.3,11.8,0.62,1.0216,1.57,0.01,9.9,10.5,5.6,16.0,OSLO,2002
2002-09-16,990,6,1.2,4.0,0.7,1.0123,0.59,0.0,6.3,14.7,9.4,19.4,OSLO,2002
2002-09-17,991,6,1.9,9.0,0.74,1.0077,1.1,0.0,2.2,14.2,10.5,17.0,OSLO,2002
2002-09-18,992,4,2.9,8.0,0.58,1.0094,0.35,0.0,7.8,12.9,8.9,17.1,OSLO,2002
2002-09-19,993,6,1.5,6.7,0.64,1.0143,0.91,0.0,4.1,10.3,7.0,13.1,OSLO,2002
2002-09-20,994,3,2.6,7.2,0.75,1.0129,1.08,0.0,9.3,9.2,5.5,15.1,OSLO,2002
2002-09-21,995,7,2.1,5.1,0.79,1.0147,0.9,2.45,2.4,9.2,4.7,13.1,OSLO,2002
2002-09-22,996,7,3.4,9.8,0.79,1.02,0.77,0.03,4.1,7.4,6.4,10.3,OSLO,2002
2002-09-23,997,5,1.7,8.7,0.76,1.0239,1.22,0.0,7.6,6.3,1.4,10.7,OSLO,2002
2002-09-24,998,7,1.5,5.7,0.73,1.0146,0.87,0.05,3.7,11.5,6.1,16.3,OSLO,2002
2002-09-25,999,7,2.4,9.8,0.59,1.0126,0.7,0.0,0.4,8.5,7.4,13.5,OSLO,2002
2002-09-26,1000,4,2.2,7.2,0.61,1.016,1.02,0.0,6.0,7.0,5.3,11.7,OSLO,2002
2002-09-27,1001,6,1.0,5.1,0.76,1.0197,1.11,0.0,5.9,7.2,1.1,12.7,OSLO,2002
2002-09-28,1002,7,1.2,11.3,0.76,1.0174,0.91,0.0,5.6,10.7,6.1,16.8,OSLO,2002
2002-09-29,1003,6,2.1,8.7,0.65,1.0177,0.96,0.06,6.9,12.7,7.3,18.6,OSLO,2002
2002-09-30,1004,7,2.0,7.7,0.84,1.0165,0.52,0.02,0.4,12.0,9.7,14.4,OSLO,2002
2002-10-01,1005,8,1.9,9.3,0.72,1.0237,0.33,0.01,0.0,9.7,8.7,12.5,OSLO,2002
2002-10-02,1006,7,1.0,4.1,0.79,1.0235,0.53,0.0,0.5,10.0,7.3,12.0,OSLO,2002
2002-10-03,1007,7,1.3,3.6,0.8,1.016,0.29,0.69,0.0,11.2,10.2,12.4,OSLO,2002
2002-10-04,1008,8,2.2,5.1,0.89,1.0137,0.16,0.75,0.0,8.5,8.1,11.5,OSLO,2002
2002-10-05,1009,7,2.7,8.7,0.81,1.0168,0.35,0.02,0.1,5.9,4.6,8.4,OSLO,2002
2002-10-06,1010,7,2.7,7.2,0.7,1.0234,0.52,0.0,0.4,4.0,2.6,6.3,OSLO,2002
2002-10-07,1011,4,3.9,10.3,0.62,1.0252,1.03,0.0,8.0,3.3,0.6,5.6,OSLO,2002
2002-10-08,1012,8,3.9,8.7,0.63,1.0258,0.41,0.0,0.0,3.8,2.5,5.2,OSLO,2002
2002-10-09,1013,8,2.7,9.3,0.67,1.0276,0.45,0.0,0.9,4.1,3.0,5.7,OSLO,2002
2002-10-10,1014,7,3.4,8.2,0.65,1.0296,0.46,0.0,1.7,4.1,1.3,6.4,OSLO,2002
2002-10-11,1015,8,3.1,8.7,0.61,1.0337,0.18,0.0,0.0,3.1,2.1,4.5,OSLO,2002
2002-10-12,1016,8,3.9,10.8,0.73,1.033,0.34,0.0,1.0,3.1,2.3,4.9,OSLO,2002
2002-10-13,1017,8,5.7,10.8,0.7,1.0309,0.13,0.0,0.0,2.9,2.1,3.7,OSLO,2002
2002-10-14,1018,8,5.8,11.8,0.77,1.0237,0.2,0.51,0.0,2.9,2.0,4.5,OSLO,2002
2002-10-15,1019,8,6.7,12.3,0.81,1.0165,0.15,0.05,0.0,1.9,1.2,2.4,OSLO,2002
2002-10-16,1020,5,2.6,10.3,0.73,1.008,0.57,0.0,3.0,1.7,0.7,4.1,OSLO,2002
2002-10-17,1021,8,4.9,10.8,0.73,1.0023,0.14,0.01,0.0,0.5,-1.0,1.8,OSLO,2002
2002-10-18,1022,8,4.1,9.8,0.7,1.0074,0.32,0.01,0.0,-0.1,-0.8,1.2,OSLO,2002
2002-10-19,1023,3,2.1,6.7,0.73,1.0104,0.78,0.72,8.2,-1.8,-5.2,1.5,OSLO,2002
2002-10-20,1024,7,1.4,4.6,0.86,1.0112,0.38,0.0,1.7,-0.3,-2.6,2.0,OSLO,2002
2002-10-21,1025,8,1.7,5.7,0.86,1.0095,0.16,0.0,0.0,0.6,-1.8,1.5,OSLO,2002
2002-10-22,1026,8,5.5,11.3,0.84,1.0034,0.15,1.54,0.0,0.3,-0.7,1.4,OSLO,2002
2002-10-23,1027,8,4.3,13.4,0.89,0.9842,0.15,2.56,0.0,3.7,0.8,5.6,OSLO,2002
2002-10-24,1028,4,5.0,10.3,0.71,0.9915,0.45,0.0,4.0,5.1,4.0,7.4,OSLO,2002
2002-10-25,1029,8,2.4,9.3,0.88,0.9903,0.14,3.15,0.0,4.1,0.7,7.5,OSLO,2002
2002-10-26,1030,5,3.9,12.9,0.67,0.9813,0.47,0.0,5.4,7.4,4.7,10.2,OSLO,2002
2002-10-27,1031,5,1.7,6.7,0.7,0.9906,0.4,0.0,4.8,3.2,0.0,6.3,OSLO,2002
2002-10-28,1032,2,1.2,6.7,0.68,1.0034,0.53,0.0,6.7,2.9,-0.4,8.1,OSLO,2002
2002-10-29,1033,5,0.5,6.7,0.78,1.01,0.25,0.0,2.0,0.7,-1.8,4.4,OSLO,2002
2002-10-30,1034,0,0.8,4.1,0.76,1.0138,0.62,0.0,6.4,-1.0,-4.4,4.1,OSLO,2002
2002-10-31,1035,3,0.7,5.7,0.8,1.0077,0.42,0.0,5.0,2.1,-2.0,6.1,OSLO,2002
2002-11-01,1036,1,3.8,9.8,0.67,1.0143,0.41,0.0,7.3,1.6,-1.9,6.8,OSLO,2002
2002-11-02,1037,0,1.7,6.7,0.78,1.0253,0.43,0.0,7.5,-1.6,-4.1,2.4,OSLO,2002
2002-11-03,1038,5,3.1,6.2,0.82,1.0234,0.36,0.0,3.4,-3.2,-5.5,-1.4,OSLO,2002
2002-11-04,1039,5,0.9,8.2,0.78,1.0226,0.25,0.0,2.7,-1.2,-2.3,0.8,OSLO,2002
2002-11-05,1040,6,1.4,5.1,0.88,1.024,0.19,0.03,1.5,-5.5,-7.1,-2.3,OSLO,2002
2002-11-06,1041,8,3.3,12.9,0.91,1.0122,0.1,2.88,0.0,1.7,-4.9,3.8,OSLO,2002
2002-11-07,1042,8,2.2,7.7,0.88,1.0043,0.09,0.0,0.0,4.5,3.5,5.5,OSLO,2002
2002-11-08,1043,8,2.1,5.1,0.85,1.0022,0.12,0.1,0.0,2.5,1.5,3.5,OSLO,2002
2002-11-09,1044,8,5.3,12.3,0.76,1.0064,0.06,0.01,0.0,0.7,0.1,1.9,OSLO,2002
2002-11-10,1045,4,3.8,12.9,0.72,1.0151,0.28,0.0,4.6,-4.4,-5.4,0.1,OSLO,2002
2002-11-11,1046,3,2.4,8.2,0.79,1.0119,0.34,0.03,6.6,-7.2,-8.3,-4.5,OSLO,2002
2002-11-12,1047,8,3.9,9.3,0.85,1.0076,0.08,1.26,0.0,-7.1,-9.4,-5.9,OSLO,2002
2002-11-13,1048,8,6.4,13.9,0.82,0.9964,0.08,0.37,0.0,-4.5,-6.0,-3.3,OSLO,2002
2002-11-14,1049,8,5.1,9.8,0.79,0.9996,0.08,1.0,0.0,-1.8,-3.5,-0.9,OSLO,2002
2002-11-15,1050,8,3.3,11.8,0.89,0.9998,0.07,0.1,0.0,0.8,-1.1,1.6,OSLO,2002
2002-11-16,1051,8,1.2,3.6,0.9,1.0069,0.03,0.03,0.0,1.8,1.1,2.3,OSLO,2002
2002-11-17,1052,8,1.0,4.1,0.9,1.0036,0.09,0.12,0.0,2.2,1.1,3.2,OSLO,2002
2002-11-18,1053,4,1.5,7.2,0.78,1.0104,0.17,0.0,3.4,0.1,-1.9,2.2,OSLO,2002
2002-11-19,1054,0,4.3,10.3,0.67,1.0203,0.25,0.0,6.9,-2.0,-4.3,0.1,OSLO,2002
2002-11-20,1055,2,2.4,9.8,0.67,1.0175,0.19,0.0,4.9,-1.3,-4.7,0.6,OSLO,2002
2002-11-21,1056,8,4.3,13.4,0.7,1.0159,0.06,0.0,0.0,-0.8,-1.7,1.6,OSLO,2002
2002-11-22,1057,8,4.9,9.3,0.81,1.0173,0.02,0.01,0.0,-2.6,-3.4,-1.7,OSLO,2002
2002-11-23,1058,8,5.3,11.8,0.8,1.0192,0.06,0.37,0.0,-1.2,-2.8,0.1,OSLO,2002
2002-11-24,1059,8,6.5,11.8,0.81,1.0192,0.06,0.85,0.0,-0.7,-1.2,-0.2,OSLO,2002
2002-11-25,1060,8,3.1,10.8,0.87,1.0157,0.06,0.0,0.0,0.7,-1.0,1.7,OSLO,2002
2002-11-26,1061,7,3.6,10.3,0.81,1.0089,0.03,0.01,0.0,2.4,1.6,2.9,OSLO,2002
2002-11-27,1062,6,1.2,4.1,0.9,1.0188,0.15,0.06,0.3,-3.4,-4.6,1.8,OSLO,2002
2002-11-28,1063,8,4.6,8.7,0.88,1.0226,0.05,0.23,0.0,-1.4,-4.2,-0.9,OSLO,2002
2002-11-29,1064,8,5.3,13.9,0.84,1.0279,0.01,0.35,0.0,0.2,-1.0,1.3,OSLO,2002
2002-11-30,1065,8,5.8,10.8,0.8,1.0327,0.05,0.1,0.0,-3.8,-4.3,-0.9,OSLO,2002
2002-12-01,1066,8,4.8,10.3,0.82,1.021,0.05,0.08,0.0,-2.8,-4.0,-2.5,OSLO,2002
2002-12-02,1067,8,4.8,8.7,0.82,1.0136,0.05,0.09,0.0,-2.0,-2.7,-1.2,OSLO,2002
2002-12-03,1068,8,4.6,9.3,0.88,1.0247,0.05,0.0,0.0,0.6,-1.3,0.9,OSLO,2002
2002-12-04,1069,8,3.6,9.3,0.86,1.0267,0.05,0.15,0.0,-0.3,-0.8,1.1,OSLO,2002
2002-12-05,1070,8,3.8,8.7,0.82,1.039,0.05,0.02,0.0,-1.4,-1.8,-0.6,OSLO,2002
2002-12-06,1071,8,4.1,8.2,0.78,1.0488,0.02,0.0,0.0,-2.2,-2.6,-1.7,OSLO,2002
2002-12-07,1072,8,3.4,7.7,0.79,1.0511,0.01,0.0,0.0,-3.8,-4.3,-2.5,OSLO,2002
2002-12-08,1073,8,1.7,7.2,0.78,1.049,0.03,0.0,0.0,-5.1,-8.0,-3.6,OSLO,2002
2002-12-09,1074,1,0.5,6.2,0.83,1.0437,0.15,0.0,5.1,-9.4,-13.6,-5.8,OSLO,2002
2002-12-10,1075,3,0.7,2.6,0.86,1.0395,0.05,0.0,0.0,-7.5,-10.0,-4.4,OSLO,2002
2002-12-11,1076,6,0.8,3.1,0.9,1.0368,0.03,0.0,0.0,-9.6,-11.0,-7.6,OSLO,2002
2002-12-12,1077,1,0.8,3.1,0.85,1.0326,0.11,0.0,2.2,-10.1,-13.0,-7.1,OSLO,2002
2002-12-13,1078,6,0.0,2.1,0.87,1.0347,0.04,0.0,0.0,-6.1,-10.2,-3.5,OSLO,2002
2002-12-14,1079,8,1.4,6.2,0.84,1.0351,0.04,0.01,0.0,-4.0,-5.7,-3.5,OSLO,2002
2002-12-15,1080,7,2.4,7.2,0.83,1.0332,0.02,0.1,0.0,-4.2,-4.8,-3.6,OSLO,2002
2002-12-16,1081,7,3.6,7.7,0.81,1.027,0.02,0.02,0.0,-3.8,-4.9,-3.1,OSLO,2002
2002-12-17,1082,4,1.7,5.7,0.81,1.0209,0.04,0.0,4.5,-8.6,-11.5,-4.6,OSLO,2002
2002-12-18,1083,2,0.8,3.6,0.87,1.0258,0.11,0.0,0.4,-8.0,-10.4,-5.3,OSLO,2002
2002-12-19,1084,7,0.7,3.1,0.93,1.0212,0.04,0.0,0.0,-5.6,-9.0,-4.6,OSLO,2002
2002-12-20,1085,5,2.4,6.2,0.89,1.0074,0.04,0.0,0.0,-1.6,-5.1,0.1,OSLO,2002
2002-12-21,1086,4,1.3,5.1,0.9,1.0164,0.03,0.0,0.9,-8.5,-9.8,-2.4,OSLO,2002
2002-12-22,1087,3,0.7,6.7,0.8,1.0239,0.05,0.0,3.2,-11.8,-13.1,-5.4,OSLO,2002
2002-12-23,1088,7,2.6,5.7,0.81,1.0298,0.04,0.03,0.0,-9.4,-12.5,-8.4,OSLO,2002
2002-12-24,1089,6,2.6,6.2,0.81,1.0303,0.04,0.0,3.7,-7.8,-9.8,-7.1,OSLO,2002
2002-12-25,1090,8,1.6,5.7,0.83,1.022,0.04,0.0,0.0,-4.8,-7.1,-4.3,OSLO,2002
2002-12-26,1091,8,2.6,8.2,0.93,1.0138,0.04,0.12,0.0,-3.2,-4.4,-2.7,OSLO,2002
2002-12-27,1092,8,5.1,10.8,0.86,1.0073,0.04,0.59,0.0,-3.2,-3.9,-2.7,OSLO,2002
2002-12-28,1093,8,6.5,12.3,0.87,1.0029,0.04,1.36,0.0,-2.4,-3.1,-1.7,OSLO,2002
2002-12-29,1094,8,6.5,12.3,0.77,1.0051,0.04,0.11,0.0,-5.2,-6.4,-3.1,OSLO,2002
2002-12-30,1095,4,4.3,11.3,0.72,1.0148,0.12,0.0,2.5,-11.6,-14.4,-6.4,OSLO,2002
2002-12-31,1096,6,1.2,3.1,0.84,1.0176,0.04,0.01,0.0,-16.1,-19.7,-14.0,OSLO,2002
2003-01-01,1097,7,1.5,6.7,0.87,1.0028,0.04,0.02,0.0,-11.2,-14.9,-8.8,OSLO,2003
2003-01-02,1098,8,5.1,10.3,0.79,0.9988,0.04,0.09,0.0,-9.8,-10.3,-7.7,OSLO,2003
2003-01-03,1099,4,1.7,8.7,0.76,1.0061,0.13,0.0,2.4,-12.2,-14.9,-9.9,OSLO,2003
2003-01-04,1100,4,0.7,5.1,0.79,1.0121,0.13,0.02,2.5,-17.0,-20.1,-13.3,OSLO,2003
2003-01-05,1101,5,5.5,13.4,0.73,1.0139,0.05,0.03,0.0,-13.3,-15.8,-12.0,OSLO,2003
2003-01-06,1102,4,1.0,6.7,0.8,1.0223,0.18,0.0,4.7,-14.6,-17.7,-12.8,OSLO,2003
2003-01-07,1103,2,0.3,3.6,0.84,1.0186,0.15,0.0,2.9,-8.8,-14.8,-4.2,OSLO,2003
2003-01-08,1104,0,0.3,2.6,0.87,1.0195,0.11,0.0,1.2,-9.6,-11.2,-6.1,OSLO,2003
2003-01-09,1105,7,0.5,2.6,0.9,1.0186,0.05,0.0,0.0,-10.8,-14.0,-8.3,OSLO,2003
2003-01-10,1106,6,1.9,4.6,0.86,1.0288,0.05,0.03,0.0,-7.5,-9.0,-4.1,OSLO,2003
2003-01-11,1107,8,1.4,5.1,0.9,1.016,0.05,0.0,0.0,-3.6,-6.8,-2.6,OSLO,2003
2003-01-12,1108,6,1.2,5.1,0.9,1.008,0.05,0.0,0.0,-1.7,-4.3,0.2,OSLO,2003
2003-01-13,1109,6,3.2,12.3,0.79,1.0047,0.11,0.01,1.0,-0.6,-5.0,3.0,OSLO,2003
2003-01-14,1110,5,2.7,18.0,0.65,0.9939,0.02,0.0,1.7,3.9,-1.1,7.1,OSLO,2003
2003-01-15,1111,3,2.2,6.7,0.86,0.992,0.13,0.0,3.0,2.2,0.5,5.8,OSLO,2003
2003-01-16,1112,3,5.7,19.0,0.47,0.9984,0.14,0.0,4.3,3.1,-0.5,6.5,OSLO,2003
2003-01-17,1113,7,5.7,14.4,0.87,0.9982,0.06,0.0,0.0,3.9,-0.4,5.2,OSLO,2003
2003-01-18,1114,3,4.8,14.4,0.68,0.994,0.19,0.0,4.5,3.8,1.8,5.8,OSLO,2003
2003-01-19,1115,8,1.2,9.8,0.83,1.0042,0.07,1.48,0.0,1.1,-1.1,3.5,OSLO,2003
2003-01-20,1116,7,4.1,10.8,0.9,0.9936,0.03,0.98,0.9,2.2,0.3,3.9,OSLO,2003
2003-01-21,1117,8,2.4,9.3,0.94,0.9885,0.07,0.15,0.0,3.4,3.0,3.8,OSLO,2003
2003-01-22,1118,8,0.7,6.7,0.95,0.9969,0.07,0.06,0.0,2.8,2.6,3.3,OSLO,2003
2003-01-23,1119,6,3.1,13.4,0.79,1.0165,0.1,0.07,2.4,0.1,-1.8,2.6,OSLO,2003
2003-01-24,1120,7,2.6,13.4,0.86,1.0255,0.08,0.02,0.0,-3.1,-7.6,1.6,OSLO,2003
2003-01-25,1121,8,3.1,10.3,0.96,1.0099,0.08,1.01,0.0,3.0,1.4,3.7,OSLO,2003
2003-01-26,1122,5,1.5,5.7,0.89,1.0066,0.19,0.0,2.3,1.1,-0.5,3.6,OSLO,2003
2003-01-27,1123,6,1.3,4.6,0.91,1.0003,0.08,0.0,0.2,0.1,-0.7,1.5,OSLO,2003
2003-01-28,1124,5,1.0,5.1,0.82,0.9875,0.2,0.0,2.2,-0.9,-2.3,0.4,OSLO,2003
2003-01-29,1125,5,2.6,11.3,0.72,0.9986,0.1,0.03,2.9,-3.1,-5.6,-0.6,OSLO,2003
2003-01-30,1126,4,2.1,7.2,0.68,1.0058,0.29,0.0,4.7,-9.1,-10.7,-5.6,OSLO,2003
2003-01-31,1127,2,1.2,5.7,0.74,1.0175,0.37,0.0,5.9,-12.3,-15.1,-8.0,OSLO,2003
2003-02-01,1128,8,1.2,7.2,0.9,1.0059,0.1,1.48,0.0,-4.5,-13.1,0.0,OSLO,2003
2003-02-02,1129,8,4.4,12.3,0.95,0.9885,0.1,2.02,0.0,0.3,-0.6,0.7,OSLO,2003
2003-02-03,1130,8,1.2,10.8,0.93,0.9789,0.1,0.66,0.0,0.2,-0.1,1.0,OSLO,2003
2003-02-04,1131,7,3.6,7.7,0.88,0.9898,0.11,0.11,0.0,-0.4,-0.9,0.5,OSLO,2003
2003-02-05,1132,6,2.9,10.3,0.77,1.0069,0.19,0.0,0.7,-6.4,-7.1,-0.7,OSLO,2003
2003-02-06,1133,5,1.5,4.1,0.82,1.0157,0.26,0.26,1.7,-10.2,-13.6,-7.1,OSLO,2003
2003-02-07,1134,8,1.3,3.6,0.93,1.0133,0.12,0.62,0.0,-2.5,-8.4,-0.1,OSLO,2003
2003-02-08,1135,8,4.1,8.7,0.97,1.0169,0.12,0.21,0.0,1.3,-0.2,1.9,OSLO,2003
2003-02-09,1136,8,3.8,9.8,0.95,1.0221,0.12,0.23,0.0,1.2,0.3,2.1,OSLO,2003
2003-02-10,1137,8,3.4,8.7,0.9,1.0266,0.13,0.03,0.0,-0.7,-0.9,0.4,OSLO,2003
2003-02-11,1138,8,3.3,8.2,0.81,1.0283,0.09,0.0,0.0,-0.8,-1.2,-0.2,OSLO,2003
2003-02-12,1139,8,0.7,4.1,0.87,1.0336,0.15,0.0,0.0,-0.9,-1.9,0.1,OSLO,2003
2003-02-13,1140,8,1.3,4.1,0.88,1.0343,0.13,0.0,0.0,-2.0,-2.8,-0.4,OSLO,2003
2003-02-14,1141,3,0.5,3.6,0.81,1.0351,0.6,0.0,0.0,-3.7,-8.7,1.1,OSLO,2003
2003-02-15,1142,7,1.4,4.6,0.87,1.0415,0.26,0.0,7.1,-2.9,-6.4,-1.0,OSLO,2003
2003-02-16,1143,8,1.3,5.1,0.86,1.041,0.17,0.0,0.2,-3.7,-4.5,-2.1,OSLO,2003
2003-02-17,1144,1,0.8,4.6,0.82,1.0397,0.77,0.0,8.0,-7.2,-11.5,-2.2,OSLO,2003
2003-02-18,1145,1,1.2,4.1,0.81,1.0374,0.74,0.0,7.5,-3.5,-8.8,2.2,OSLO,2003
2003-02-19,1146,1,1.0,4.1,0.8,1.0297,0.82,0.0,6.7,-1.8,-7.7,4.8,OSLO,2003
2003-02-20,1147,1,1.6,4.6,0.69,1.0262,0.75,0.0,8.4,-0.4,-5.7,5.9,OSLO,2003
2003-02-21,1148,3,1.4,6.2,0.8,1.0291,0.71,0.0,7.9,-3.1,-7.5,1.8,OSLO,2003
2003-02-22,1149,8,1.2,5.1,0.83,1.034,0.18,0.0,0.0,-1.1,-1.9,-0.4,OSLO,2003
2003-02-23,1150,7,1.7,6.2,0.82,1.0345,0.19,0.0,0.0,-2.8,-3.5,-1.2,OSLO,2003
2003-02-24,1151,6,1.4,5.1,0.79,1.0316,0.45,0.0,4.3,-4.1,-4.5,-2.1,OSLO,2003
2003-02-25,1152,6,1.7,3.6,0.86,1.0314,0.43,0.0,2.5,-4.1,-6.5,-1.2,OSLO,2003
2003-02-26,1153,3,2.4,6.7,0.72,1.0272,1.01,0.0,6.0,-1.5,-8.1,4.2,OSLO,2003
2003-02-27,1154,1,1.2,6.7,0.76,1.0231,0.86,0.0,8.7,-1.3,-3.8,3.6,OSLO,2003
2003-02-28,1155,8,1.0,3.6,0.94,1.0262,0.3,0.0,0.0,-6.6,-8.2,-2.3,OSLO,2003
2003-03-01,1156,8,1.7,6.7,0.87,1.0267,0.48,0.01,0.6,-8.2,-10.8,-6.0,OSLO,2003
2003-03-02,1157,8,1.4,4.6,0.83,1.0246,0.18,0.0,0.0,-5.0,-6.3,-4.0,OSLO,2003
2003-03-03,1158,6,1.5,6.2,0.75,1.0268,0.51,0.01,0.0,-5.6,-8.4,-3.1,OSLO,2003
2003-03-04,1159,8,2.4,4.1,0.78,1.0284,0.35,0.0,0.0,-3.6,-4.9,-2.6,OSLO,2003
2003-03-05,1160,8,2.3,6.2,0.89,1.023,0.05,0.76,0.0,-2.4,-4.3,-1.1,OSLO,2003
