date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2001-12-21,721,8,8.8,16.0,0.94,1.0104,0.03,1.87,0.0,2.0,0.4,4.0,MAASTRICHT,2001
2001-12-22,722,8,4.6,10.0,0.98,1.0064,0.12,0.45,0.3,0.7,-0.9,1.7,MAASTRICHT,2001
2001-12-23,723,2,2.3,8.0,0.9,1.0193,0.51,0.0,6.5,-4.4,-7.7,-0.9,MAASTRICHT,2001
2001-12-24,724,8,9.3,18.0,0.9,1.009,0.07,0.26,0.0,0.6,-5.6,5.3,MAASTRICHT,2001
2001-12-25,725,7,7.3,20.0,0.94,0.9966,0.05,1.13,0.2,4.4,2.2,6.1,MAASTRICHT,2001
2001-12-26,726,7,4.6,11.0,0.98,1.0049,0.07,0.76,0.0,0.3,-1.9,2.3,MAASTRICHT,2001
2001-12-27,727,6,6.8,16.0,0.96,1.0071,0.16,0.69,0.2,0.7,-4.3,5.6,MAASTRICHT,2001
2001-12-28,728,6,9.1,22.0,0.78,1.0011,0.26,0.13,2.4,5.9,2.9,8.9,MAASTRICHT,2001
2001-12-29,729,8,4.3,11.0,0.95,0.9992,0.08,0.48,0.0,0.8,-0.9,3.0,MAASTRICHT,2001
2001-12-30,730,6,4.9,12.0,0.92,1.0092,0.12,0.0,0.2,-0.2,-3.2,1.3,MAASTRICHT,2001
2001-12-31,731,7,4.0,9.0,0.98,1.0292,0.23,0.0,1.0,-2.0,-3.9,-0.4,MAASTRICHT,2001
2002-01-01,732,7,5.0,8.0,0.97,1.0385,0.15,0.0,0.0,-1.9,-4.8,-0.1,MAASTRICHT,2002
2002-01-02,733,2,3.0,6.0,0.83,1.0355,0.54,0.0,7.0,-2.4,-7.1,2.3,MAASTRICHT,2002
2002-01-03,734,2,6.3,12.0,0.74,1.0329,0.56,0.0,7.0,-2.4,-5.4,0.6,MAASTRICHT,2002
2002-01-04,735,1,3.7,9.0,0.63,1.0336,0.57,0.0,7.0,-4.2,-6.5,0.1,MAASTRICHT,2002
2002-01-05,736,0,2.3,5.0,0.76,1.0376,0.52,0.0,7.0,-2.2,-6.8,3.2,MAASTRICHT,2002
2002-01-06,737,7,3.0,7.0,0.95,1.0361,0.07,0.0,0.0,-0.6,-3.9,1.0,MAASTRICHT,2002
2002-01-07,738,8,1.9,5.0,1.0,1.034,0.19,0.01,0.0,1.5,0.3,2.7,MAASTRICHT,2002
2002-01-08,739,4,2.5,9.0,0.9,1.0337,0.47,0.0,5.0,1.2,-2.5,4.0,MAASTRICHT,2002
2002-01-09,740,0,1.3,4.0,0.86,1.0367,0.55,0.0,7.2,0.8,-3.0,6.0,MAASTRICHT,2002
2002-01-10,741,5,1.5,4.0,0.85,1.0337,0.51,0.03,7.0,1.8,-2.5,6.6,MAASTRICHT,2002
2002-01-11,742,7,4.7,10.0,0.91,1.0307,0.06,0.04,0.0,2.8,0.1,3.8,MAASTRICHT,2002
2002-01-12,743,7,3.4,7.0,0.88,1.0328,0.26,0.05,0.6,3.2,0.6,5.5,MAASTRICHT,2002
2002-01-13,744,1,2.0,6.0,0.75,1.0284,0.57,0.0,6.8,3.3,-0.5,10.8,MAASTRICHT,2002
2002-01-14,745,6,2.2,7.0,0.84,1.0266,0.19,0.0,0.2,1.9,-1.6,4.4,MAASTRICHT,2002
2002-01-15,746,8,4.9,11.0,0.9,1.0177,0.17,0.6,1.0,2.9,1.4,5.3,MAASTRICHT,2002
2002-01-16,747,6,3.4,9.0,0.98,1.022,0.17,0.19,0.5,2.6,0.8,4.8,MAASTRICHT,2002
2002-01-17,748,7,6.0,11.0,0.88,1.0217,0.26,0.03,0.0,4.0,0.9,5.7,MAASTRICHT,2002
2002-01-18,749,8,5.5,11.0,0.92,1.0202,0.17,0.11,0.0,3.9,3.1,5.3,MAASTRICHT,2002
2002-01-19,750,6,7.3,18.0,0.89,1.0151,0.15,0.31,0.4,6.3,4.1,8.8,MAASTRICHT,2002
2002-01-20,751,8,9.0,18.0,0.9,1.0158,0.21,1.17,0.0,7.8,4.9,9.8,MAASTRICHT,2002
2002-01-21,752,6,7.4,14.0,0.91,1.013,0.16,0.17,0.0,9.6,6.1,11.3,MAASTRICHT,2002
2002-01-22,753,6,8.0,17.0,0.8,1.0075,0.15,0.03,0.7,7.6,5.6,9.6,MAASTRICHT,2002
2002-01-23,754,6,7.1,18.0,0.84,1.0015,0.17,0.71,0.3,7.3,5.3,9.8,MAASTRICHT,2002
2002-01-24,755,7,9.0,20.0,0.85,0.9986,0.25,0.32,0.6,8.8,5.6,11.0,MAASTRICHT,2002
2002-01-25,756,6,5.5,16.0,0.83,1.017,0.57,0.13,5.3,5.4,1.4,8.8,MAASTRICHT,2002
2002-01-26,757,8,12.3,23.0,0.82,1.008,0.21,0.63,0.3,10.3,8.8,11.2,MAASTRICHT,2002
2002-01-27,758,8,7.9,20.0,0.94,1.0066,0.14,1.91,0.0,11.1,10.0,12.9,MAASTRICHT,2002
2002-01-28,759,5,11.7,23.0,0.77,1.0173,0.4,0.29,2.9,11.5,9.0,13.4,MAASTRICHT,2002
2002-01-29,760,6,7.3,13.0,0.83,1.024,0.45,0.01,3.1,9.0,6.0,10.9,MAASTRICHT,2002
2002-01-30,761,7,5.6,13.0,0.81,1.0181,0.59,0.0,5.1,10.7,8.2,12.9,MAASTRICHT,2002
2002-01-31,762,3,7.7,19.0,0.77,1.0168,0.71,0.2,6.7,9.0,7.0,11.2,MAASTRICHT,2002
2002-02-01,763,7,8.4,16.0,0.8,1.0185,0.35,0.0,2.7,10.4,7.9,11.8,MAASTRICHT,2002
2002-02-02,764,2,5.8,13.0,0.57,1.0206,0.83,0.0,7.6,12.2,8.4,17.2,MAASTRICHT,2002
2002-02-03,765,5,6.1,25.0,0.52,1.0141,0.65,0.0,4.8,11.6,6.9,15.7,MAASTRICHT,2002
2002-02-04,766,7,9.9,27.0,0.68,1.0154,0.53,0.08,3.2,9.2,6.0,12.5,MAASTRICHT,2002
2002-02-05,767,8,8.5,18.0,0.84,1.0032,0.17,0.63,0.0,10.6,7.9,12.5,MAASTRICHT,2002
2002-02-06,768,6,6.0,14.0,0.82,1.005,0.37,0.18,1.3,6.9,5.4,8.3,MAASTRICHT,2002
2002-02-07,769,7,5.9,16.0,0.85,1.0192,0.38,0.3,0.8,6.0,4.1,7.6,MAASTRICHT,2002
2002-02-08,770,8,7.2,14.0,0.93,1.0187,0.28,0.14,0.0,9.3,4.9,11.8,MAASTRICHT,2002
2002-02-09,771,8,8.7,17.0,0.85,1.0084,0.16,0.67,0.0,10.4,7.7,12.0,MAASTRICHT,2002
2002-02-10,772,7,8.4,18.0,0.78,1.0097,0.3,0.12,1.1,7.9,6.0,9.3,MAASTRICHT,2002
2002-02-11,773,8,11.5,20.0,0.86,1.0076,0.1,0.47,0.0,10.5,8.9,11.9,MAASTRICHT,2002
2002-02-12,774,8,7.8,18.0,0.86,1.012,0.31,1.46,0.4,11.2,7.6,13.3,MAASTRICHT,2002
2002-02-13,775,8,3.5,10.0,0.93,1.0166,0.13,1.01,0.0,7.0,5.3,8.0,MAASTRICHT,2002
2002-02-14,776,3,6.2,13.0,0.76,1.0249,0.91,0.0,6.1,2.8,-0.7,5.4,MAASTRICHT,2002
2002-02-15,777,1,4.7,11.0,0.7,1.0301,1.18,0.0,9.0,1.3,-3.7,7.0,MAASTRICHT,2002
2002-02-16,778,0,3.7,9.0,0.65,1.0275,1.18,0.0,9.1,2.2,-2.7,8.3,MAASTRICHT,2002
2002-02-17,779,4,4.1,10.0,0.72,1.0214,1.05,0.0,7.9,3.3,-1.8,7.9,MAASTRICHT,2002
2002-02-18,780,6,4.3,9.0,0.89,1.0203,0.2,0.12,0.2,3.4,0.2,6.0,MAASTRICHT,2002
2002-02-19,781,7,8.0,16.0,0.86,1.0163,0.39,0.59,1.4,5.7,2.4,9.3,MAASTRICHT,2002
2002-02-20,782,8,7.6,21.0,0.9,0.996,0.27,2.33,1.3,6.1,1.6,9.1,MAASTRICHT,2002
2002-02-21,783,4,5.2,14.0,0.66,1.0159,1.13,0.01,7.8,2.6,0.3,5.5,MAASTRICHT,2002
2002-02-22,784,8,9.6,19.0,0.85,1.003,0.14,1.45,0.0,5.9,1.7,10.3,MAASTRICHT,2002
2002-02-23,785,6,8.3,20.0,0.75,1.0006,0.5,0.14,2.0,4.2,1.2,7.4,MAASTRICHT,2002
2002-02-24,786,7,6.3,16.0,0.86,1.0092,0.68,0.87,1.9,2.6,0.1,5.2,MAASTRICHT,2002
2002-02-25,787,8,8.2,18.0,0.92,1.0026,0.23,1.37,0.0,9.0,3.3,10.8,MAASTRICHT,2002
2002-02-26,788,7,12.2,26.0,0.77,0.9949,0.82,1.09,3.9,10.4,8.2,12.9,MAASTRICHT,2002
2002-02-27,789,5,9.2,19.0,0.7,0.9994,1.1,0.47,5.8,6.6,4.6,9.0,MAASTRICHT,2002
2002-02-28,790,6,8.8,17.0,0.79,1.0017,0.46,0.39,1.3,5.3,3.8,7.9,MAASTRICHT,2002
2002-03-01,791,5,4.6,12.0,0.86,1.0106,0.38,0.2,0.9,3.9,0.2,6.0,MAASTRICHT,2002
2002-03-02,792,3,2.8,6.0,0.69,1.0157,1.48,0.0,8.5,1.5,-2.3,6.0,MAASTRICHT,2002
2002-03-03,793,5,3.5,7.0,0.79,1.02,1.1,0.0,5.9,3.9,-0.8,7.5,MAASTRICHT,2002
2002-03-04,794,5,2.8,7.0,0.79,1.0196,0.97,0.0,5.2,6.2,2.8,10.3,MAASTRICHT,2002
2002-03-05,795,5,1.8,6.0,0.78,1.0139,1.02,0.0,4.9,5.9,0.5,9.9,MAASTRICHT,2002
2002-03-06,796,7,8.0,16.0,0.86,1.0087,0.39,0.15,0.0,6.6,2.9,8.9,MAASTRICHT,2002
2002-03-07,797,6,7.1,17.0,0.69,1.016,0.87,0.0,3.5,9.8,4.1,13.0,MAASTRICHT,2002
2002-03-08,798,5,3.7,9.0,0.73,1.0245,1.44,0.0,9.8,7.3,1.6,12.1,MAASTRICHT,2002
2002-03-09,799,6,7.6,20.0,0.76,1.0132,0.45,0.08,1.1,8.5,5.9,11.4,MAASTRICHT,2002
2002-03-10,800,2,6.5,14.0,0.64,1.017,1.71,0.0,10.5,7.2,2.3,11.8,MAASTRICHT,2002
2002-03-11,801,7,4.6,11.0,0.57,1.0152,1.64,0.0,9.9,10.2,5.6,16.1,MAASTRICHT,2002
2002-03-12,802,8,2.3,5.0,0.86,1.0147,0.72,0.29,1.0,10.0,7.7,13.6,MAASTRICHT,2002
2002-03-13,803,8,4.3,12.0,0.96,1.0156,0.15,0.57,0.0,6.0,3.0,8.9,MAASTRICHT,2002
2002-03-14,804,8,7.7,17.0,0.88,1.0129,0.29,0.66,0.0,2.9,1.8,4.3,MAASTRICHT,2002
2002-03-15,805,7,5.5,12.0,0.83,1.0116,1.19,0.0,4.3,7.5,2.7,13.4,MAASTRICHT,2002
2002-03-16,806,6,3.3,7.0,0.75,1.014,1.62,0.0,9.1,11.4,6.8,17.0,MAASTRICHT,2002
2002-03-17,807,6,3.7,10.0,0.74,1.01,1.0,0.01,3.3,12.0,8.4,16.1,MAASTRICHT,2002
2002-03-18,808,6,7.0,21.0,0.76,1.0024,0.63,0.97,1.1,11.0,8.9,14.4,MAASTRICHT,2002
2002-03-19,809,7,6.8,18.0,0.78,1.0042,0.67,0.13,1.3,9.2,7.5,11.7,MAASTRICHT,2002
2002-03-20,810,8,5.4,12.0,0.87,1.0124,0.55,1.33,0.3,11.3,8.4,13.5,MAASTRICHT,2002
2002-03-21,811,7,6.2,14.0,0.87,1.0178,0.48,0.07,0.2,11.6,8.8,13.0,MAASTRICHT,2002
2002-03-22,812,7,5.0,12.0,0.84,1.0236,0.4,0.09,0.9,8.2,3.1,12.2,MAASTRICHT,2002
2002-03-23,813,4,3.2,9.0,0.71,1.0319,1.49,0.0,4.6,5.3,1.8,8.9,MAASTRICHT,2002
2002-03-24,814,3,2.8,7.0,0.73,1.0342,1.67,0.0,7.7,4.1,0.1,8.9,MAASTRICHT,2002
2002-03-25,815,4,2.0,7.0,0.65,1.0306,2.02,0.0,10.5,4.1,-1.0,8.3,MAASTRICHT,2002
2002-03-26,816,6,2.5,6.0,0.62,1.0291,1.56,0.0,9.7,4.7,-0.1,9.1,MAASTRICHT,2002
2002-03-27,817,1,3.3,9.0,0.64,1.0312,2.07,0.0,11.3,4.4,-0.4,9.9,MAASTRICHT,2002
2002-03-28,818,0,4.0,11.0,0.57,1.0284,2.25,0.0,11.7,6.7,-1.4,13.4,MAASTRICHT,2002
2002-03-29,819,0,2.6,8.0,0.54,1.0233,2.16,0.0,11.7,8.9,1.6,16.3,MAASTRICHT,2002
2002-03-30,820,7,1.8,4.0,0.65,1.0225,0.84,0.0,1.5,8.8,2.8,14.2,MAASTRICHT,2002
2002-03-31,821,6,3.6,11.0,0.64,1.0183,1.67,0.0,5.9,11.0,5.0,16.4,MAASTRICHT,2002
2002-04-01,822,3,1.8,7.0,0.65,1.0169,1.87,0.0,9.1,12.6,6.9,18.8,MAASTRICHT,2002
2002-04-02,823,3,4.0,10.0,0.48,1.0147,2.16,0.0,11.0,14.1,7.0,20.7,MAASTRICHT,2002
2002-04-03,824,1,6.8,14.0,0.49,1.0088,2.28,0.0,12.0,14.1,8.8,20.0,MAASTRICHT,2002
2002-04-04,825,4,5.8,11.0,0.49,1.0073,2.22,0.0,11.3,12.9,8.5,19.1,MAASTRICHT,2002
2002-04-05,826,0,6.0,12.0,0.46,1.0091,2.38,0.0,12.2,10.0,5.1,15.8,MAASTRICHT,2002
2002-04-06,827,0,5.5,12.0,0.54,1.018,2.44,0.0,12.2,5.8,1.3,10.4,MAASTRICHT,2002
2002-04-07,828,0,4.3,10.0,0.54,1.021,2.5,0.0,12.2,6.9,0.2,12.8,MAASTRICHT,2002
2002-04-08,829,0,4.0,11.0,0.48,1.0217,2.49,0.0,12.2,7.1,1.8,12.9,MAASTRICHT,2002
2002-04-09,830,4,3.5,9.0,0.48,1.0202,1.81,0.0,6.7,7.1,0.8,11.6,MAASTRICHT,2002
2002-04-10,831,1,5.8,14.0,0.52,1.0163,2.28,0.0,11.0,7.0,2.5,11.6,MAASTRICHT,2002
2002-04-11,832,4,4.0,10.0,0.64,1.0085,1.69,0.0,5.4,6.7,1.8,11.5,MAASTRICHT,2002
2002-04-12,833,4,5.7,12.0,0.68,1.0032,1.88,0.0,6.8,8.7,2.9,13.8,MAASTRICHT,2002
2002-04-13,834,8,5.1,10.0,0.74,1.0056,0.5,0.0,0.0,7.0,3.8,10.0,MAASTRICHT,2002
2002-04-14,835,6,2.8,9.0,0.8,1.0106,1.56,0.31,3.1,5.9,0.1,11.2,MAASTRICHT,2002
2002-04-15,836,8,3.1,6.0,0.91,1.0149,0.23,0.8,0.0,5.1,2.2,6.7,MAASTRICHT,2002
2002-04-16,837,8,3.1,6.0,0.95,1.0152,0.34,1.1,0.0,6.9,5.0,8.4,MAASTRICHT,2002
2002-04-17,838,7,2.2,5.0,0.89,1.0164,0.68,0.33,0.5,8.1,4.9,12.0,MAASTRICHT,2002
2002-04-18,839,7,3.8,10.0,0.8,1.0173,1.27,0.34,2.6,9.1,5.9,12.8,MAASTRICHT,2002
2002-04-19,840,6,2.3,7.0,0.83,1.0219,1.45,0.11,4.9,7.8,4.3,13.3,MAASTRICHT,2002
2002-04-20,841,3,2.1,7.0,0.81,1.0307,2.29,0.0,7.8,8.2,1.9,13.5,MAASTRICHT,2002
2002-04-21,842,1,1.7,5.0,0.68,1.0352,2.61,0.0,11.6,10.9,3.1,17.3,MAASTRICHT,2002
2002-04-22,843,6,2.7,8.0,0.65,1.0317,1.94,0.0,5.8,13.7,5.5,19.6,MAASTRICHT,2002
2002-04-23,844,6,3.1,7.0,0.71,1.0301,1.5,0.0,3.5,14.1,10.2,18.4,MAASTRICHT,2002
2002-04-24,845,5,2.3,6.0,0.78,1.0265,1.53,0.0,3.3,15.0,9.5,20.3,MAASTRICHT,2002
2002-04-25,846,6,3.2,8.0,0.85,1.0211,1.76,0.0,5.2,12.4,8.4,16.1,MAASTRICHT,2002
2002-04-26,847,6,6.3,19.0,0.88,1.0078,0.69,0.51,0.0,8.5,4.8,12.7,MAASTRICHT,2002
2002-04-27,848,5,6.2,15.0,0.74,1.0098,1.94,0.21,6.0,8.4,5.4,13.5,MAASTRICHT,2002
2002-04-28,849,7,7.3,18.0,0.83,1.001,0.92,0.77,1.2,9.8,7.5,13.1,MAASTRICHT,2002
2002-04-29,850,5,9.5,23.0,0.74,1.0041,1.6,1.2,5.6,9.0,3.2,12.1,MAASTRICHT,2002
2002-04-30,851,6,7.0,16.0,0.67,1.0068,1.71,0.01,5.0,12.0,7.3,16.3,MAASTRICHT,2002
2002-05-01,852,7,6.7,18.0,0.7,1.0056,2.09,0.09,7.3,12.3,9.0,15.6,MAASTRICHT,2002
2002-05-02,853,7,4.1,12.0,0.79,1.0088,1.63,0.11,2.6,11.0,7.4,15.3,MAASTRICHT,2002
2002-05-03,854,7,3.3,10.0,0.75,1.0151,1.23,0.0,0.9,9.5,5.4,12.8,MAASTRICHT,2002
2002-05-04,855,8,5.3,12.0,0.91,1.0161,0.31,0.87,0.0,7.6,6.1,8.6,MAASTRICHT,2002
2002-05-05,856,8,3.2,10.0,0.96,1.0158,0.31,2.43,0.0,7.4,5.0,9.4,MAASTRICHT,2002
2002-05-06,857,8,2.3,6.0,0.83,1.0224,1.28,0.05,0.9,9.9,7.0,12.8,MAASTRICHT,2002
2002-05-07,858,4,3.6,9.0,0.73,1.0213,2.89,0.0,12.5,12.7,4.8,17.9,MAASTRICHT,2002
2002-05-08,859,5,4.7,10.0,0.85,1.0139,1.85,0.0,7.3,13.1,9.0,16.3,MAASTRICHT,2002
2002-05-09,860,7,2.4,8.0,0.89,1.0077,1.38,0.0,2.7,15.2,9.9,20.2,MAASTRICHT,2002
2002-05-10,861,7,2.8,8.0,0.91,1.0077,1.03,0.04,1.0,15.3,12.8,19.3,MAASTRICHT,2002
2002-05-11,862,7,2.9,9.0,0.83,1.0099,1.32,0.0,0.9,14.3,12.4,16.8,MAASTRICHT,2002
2002-05-12,863,7,2.0,5.0,0.91,1.0146,0.74,0.09,0.7,12.5,9.1,15.2,MAASTRICHT,2002
2002-05-13,864,4,4.0,17.0,0.7,1.0135,2.86,0.0,11.1,15.9,7.2,21.9,MAASTRICHT,2002
2002-05-14,865,6,7.1,21.0,0.81,1.0171,1.6,0.46,3.7,12.5,10.2,17.2,MAASTRICHT,2002
2002-05-15,866,5,4.3,10.0,0.7,1.0254,2.41,0.0,8.5,14.8,10.2,19.3,MAASTRICHT,2002
2002-05-16,867,3,1.9,7.0,0.63,1.0206,3.13,0.0,13.4,17.9,10.1,24.2,MAASTRICHT,2002
2002-05-17,868,4,2.8,8.0,0.67,1.0124,2.96,0.0,13.3,18.9,10.1,25.0,MAASTRICHT,2002
2002-05-18,869,6,4.9,12.0,0.76,1.0159,1.26,0.13,1.0,15.8,11.9,19.2,MAASTRICHT,2002
2002-05-19,870,7,3.4,9.0,0.67,1.0198,1.93,0.0,4.1,15.7,10.0,20.9,MAASTRICHT,2002
2002-05-20,871,5,2.9,8.0,0.66,1.0149,2.73,0.0,8.9,16.9,10.1,22.8,MAASTRICHT,2002
2002-05-21,872,4,4.3,18.0,0.64,1.0048,2.92,0.55,12.0,19.0,12.2,26.0,MAASTRICHT,2002
2002-05-22,873,8,4.3,10.0,0.74,1.0021,0.67,0.18,0.0,16.3,12.9,19.4,MAASTRICHT,2002
2002-05-23,874,6,3.6,13.0,0.7,1.0085,2.23,0.0,6.8,14.9,11.4,19.5,MAASTRICHT,2002
2002-05-24,875,6,5.5,16.0,0.78,1.0099,1.44,0.06,3.8,12.8,9.0,16.8,MAASTRICHT,2002
2002-05-25,876,5,4.1,13.0,0.74,1.0125,2.23,0.38,6.2,12.2,7.8,17.6,MAASTRICHT,2002
2002-05-26,877,5,5.1,15.0,0.72,1.0079,2.08,0.09,7.4,13.0,7.8,17.2,MAASTRICHT,2002
2002-05-27,878,4,3.4,9.0,0.68,1.0077,2.44,0.0,8.0,13.7,9.3,18.4,MAASTRICHT,2002
2002-05-28,879,4,4.3,12.0,0.67,1.0099,3.08,0.0,10.1,14.3,6.9,19.3,MAASTRICHT,2002
2002-05-29,880,5,5.9,17.0,0.7,1.0166,2.34,0.07,6.8,13.1,9.1,17.4,MAASTRICHT,2002
2002-05-30,881,5,3.3,12.0,0.69,1.0237,2.56,0.0,8.1,13.9,7.2,19.4,MAASTRICHT,2002
2002-05-31,882,3,3.9,9.0,0.62,1.026,2.78,0.0,10.2,15.0,10.1,19.8,MAASTRICHT,2002
2002-06-01,883,1,3.2,8.0,0.58,1.0255,3.5,0.0,15.0,14.8,7.6,20.6,MAASTRICHT,2002
2002-06-02,884,4,4.1,10.0,0.52,1.0191,3.16,0.0,12.6,18.2,9.3,24.9,MAASTRICHT,2002
2002-06-03,885,7,2.5,10.0,0.64,1.0103,1.7,0.16,3.1,18.7,12.4,23.5,MAASTRICHT,2002
2002-06-04,886,5,2.8,12.0,0.6,1.0064,3.23,0.05,12.0,19.5,10.8,26.0,MAASTRICHT,2002
2002-06-05,887,7,4.8,12.0,0.82,0.9976,0.75,0.34,0.4,17.9,15.0,21.9,MAASTRICHT,2002
2002-06-06,888,7,3.6,9.0,0.7,1.0031,2.29,0.0,5.7,16.8,13.7,22.0,MAASTRICHT,2002
2002-06-07,889,7,4.0,11.0,0.75,1.0056,1.68,0.0,4.6,15.6,13.4,19.4,MAASTRICHT,2002
2002-06-08,890,7,2.6,9.0,0.64,1.0086,2.05,0.0,3.5,16.9,13.0,21.6,MAASTRICHT,2002
2002-06-09,891,5,3.6,10.0,0.64,1.0088,2.43,0.17,7.1,17.2,11.6,23.2,MAASTRICHT,2002
2002-06-10,892,7,5.1,11.0,0.83,1.0123,1.42,0.62,1.7,12.8,11.0,16.8,MAASTRICHT,2002
2002-06-11,893,7,4.1,16.0,0.81,1.0154,1.54,0.58,3.5,13.7,10.8,18.0,MAASTRICHT,2002
2002-06-12,894,8,5.4,14.0,0.89,1.0152,0.99,1.15,1.0,15.4,11.6,19.4,MAASTRICHT,2002
2002-06-13,895,8,5.6,13.0,0.87,1.0167,0.67,0.19,0.6,14.8,12.2,17.7,MAASTRICHT,2002
2002-06-14,896,7,3.9,14.0,0.77,1.0159,2.32,0.93,4.1,19.9,14.9,25.5,MAASTRICHT,2002
2002-06-15,897,7,4.3,11.0,0.77,1.0158,2.08,0.05,3.9,18.3,15.8,20.8,MAASTRICHT,2002
2002-06-16,898,6,2.8,10.0,0.74,1.0186,2.3,0.08,7.1,19.7,14.7,25.7,MAASTRICHT,2002
2002-06-17,899,4,2.1,8.0,0.68,1.0169,3.16,0.0,13.1,25.5,16.1,31.6,MAASTRICHT,2002
2002-06-18,900,3,4.5,14.0,0.65,1.0159,2.98,0.0,10.1,25.2,16.7,33.6,MAASTRICHT,2002
2002-06-19,901,5,2.2,7.0,0.71,1.0223,2.34,0.01,8.1,19.2,13.8,24.0,MAASTRICHT,2002
2002-06-20,902,7,3.0,13.0,0.88,1.0191,1.06,1.28,1.1,17.4,14.1,20.8,MAASTRICHT,2002
2002-06-21,903,6,2.5,9.0,0.73,1.0216,2.26,0.0,5.4,17.8,12.9,22.5,MAASTRICHT,2002
2002-06-22,904,6,3.9,10.0,0.69,1.0198,2.66,0.0,5.4,20.7,15.7,25.8,MAASTRICHT,2002
2002-06-23,905,6,3.3,10.0,0.68,1.021,2.49,0.01,6.4,17.4,14.6,21.1,MAASTRICHT,2002
2002-06-24,906,3,2.9,9.0,0.59,1.0253,3.24,0.0,13.1,17.1,12.7,21.6,MAASTRICHT,2002
2002-06-25,907,1,1.8,5.0,0.6,1.0273,3.42,0.0,14.4,17.3,9.4,23.0,MAASTRICHT,2002
2002-06-26,908,1,2.8,9.0,0.64,1.0216,3.37,0.0,14.3,18.5,11.3,24.0,MAASTRICHT,2002
2002-06-27,909,4,4.7,13.0,0.67,1.0158,2.5,0.0,7.8,15.3,10.5,20.7,MAASTRICHT,2002
2002-06-28,910,5,4.4,12.0,0.72,1.0193,1.69,0.07,2.6,12.8,8.1,16.5,MAASTRICHT,2002
2002-06-29,911,5,3.5,10.0,0.68,1.021,2.26,0.1,6.4,14.4,10.2,19.7,MAASTRICHT,2002
2002-06-30,912,5,5.7,11.0,0.7,1.016,2.33,0.0,6.8,15.3,8.5,19.1,MAASTRICHT,2002
2002-07-01,913,8,7.0,15.0,0.86,1.0065,0.66,1.27,0.0,14.0,11.9,15.0,MAASTRICHT,2002
2002-07-02,914,7,6.7,19.0,0.81,1.0044,1.59,0.37,2.5,14.0,11.8,17.5,MAASTRICHT,2002
2002-07-03,915,8,7.1,16.0,0.88,1.0014,1.07,1.22,2.1,14.4,12.6,18.3,MAASTRICHT,2002
2002-07-04,916,6,5.2,11.0,0.76,1.0151,1.85,0.0,3.7,15.4,12.3,19.6,MAASTRICHT,2002
2002-07-05,917,7,4.4,13.0,0.69,1.0136,2.26,0.08,3.3,16.9,13.3,22.8,MAASTRICHT,2002
2002-07-06,918,7,3.0,8.0,0.82,1.015,1.57,0.01,1.8,16.4,13.0,20.6,MAASTRICHT,2002
2002-07-07,919,6,3.9,11.0,0.75,1.0175,2.0,0.0,4.8,17.2,13.6,20.9,MAASTRICHT,2002
2002-07-08,920,2,3.9,12.0,0.65,1.0124,3.32,0.0,14.7,20.6,12.7,26.6,MAASTRICHT,2002
2002-07-09,921,5,3.3,13.0,0.72,1.0083,1.94,0.0,4.4,21.2,15.1,27.1,MAASTRICHT,2002
2002-07-10,922,7,2.5,8.0,0.84,1.0122,0.78,1.25,1.3,14.0,11.7,18.3,MAASTRICHT,2002
2002-07-11,923,4,4.3,12.0,0.72,1.0195,2.95,0.0,10.7,15.7,11.1,20.8,MAASTRICHT,2002
2002-07-12,924,5,1.6,6.0,0.64,1.02,2.61,0.03,7.6,18.2,11.1,23.3,MAASTRICHT,2002
2002-07-13,925,7,2.4,8.0,0.85,1.0169,1.59,2.87,3.8,17.6,15.2,22.0,MAASTRICHT,2002
2002-07-14,926,8,3.9,10.0,0.89,1.0222,0.66,0.4,0.1,17.5,15.9,20.5,MAASTRICHT,2002
2002-07-15,927,6,4.3,11.0,0.83,1.0203,1.15,0.04,4.4,18.8,15.7,23.3,MAASTRICHT,2002
2002-07-16,928,6,5.0,11.0,0.72,1.0161,1.56,0.0,3.8,19.2,14.5,23.9,MAASTRICHT,2002
2002-07-17,929,7,3.9,10.0,0.79,1.0162,1.38,0.45,2.1,18.3,14.5,23.0,MAASTRICHT,2002
2002-07-18,930,5,3.9,10.0,0.72,1.0184,2.2,0.0,5.8,16.1,12.7,20.8,MAASTRICHT,2002
2002-07-19,931,2,2.5,8.0,0.69,1.0192,2.81,0.0,9.7,15.1,11.1,19.1,MAASTRICHT,2002
2002-07-20,932,3,2.3,13.0,0.71,1.0161,3.11,2.36,11.9,17.1,9.7,23.9,MAASTRICHT,2002
2002-07-21,933,6,4.5,13.0,0.81,1.0149,2.0,0.24,5.4,15.6,13.1,19.2,MAASTRICHT,2002
2002-07-22,934,7,3.3,8.0,0.71,1.019,1.91,0.0,4.8,16.5,13.2,20.5,MAASTRICHT,2002
2002-07-23,935,8,5.7,13.0,0.76,1.0137,1.47,0.09,1.3,17.3,13.8,20.8,MAASTRICHT,2002
2002-07-24,936,7,4.5,11.0,0.79,1.0139,1.25,0.09,1.7,16.7,14.6,20.3,MAASTRICHT,2002
2002-07-25,937,7,2.8,8.0,0.73,1.0161,1.99,0.01,4.3,17.4,13.9,21.0,MAASTRICHT,2002
