date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city
2002-06-05,887,5.6,0.74,1.0034,1.16,0.68,16.8,12.3,21.2,PERPIGNAN
2002-06-06,888,7.5,0.57,1.0063,1.0,0.0,14.6,10.9,18.3,PERPIGNAN
2002-06-07,889,4.1,0.59,1.0111,2.25,0.16,17.2,13.4,21.0,PERPIGNAN
2002-06-08,890,6.8,0.77,1.0104,0.65,0.6,13.0,11.1,15.0,PERPIGNAN
2002-06-09,891,9.9,0.55,1.0131,3.27,0.0,17.8,13.7,22.0,PERPIGNAN
2002-06-10,892,7.5,0.47,1.0183,3.58,0.0,19.0,15.2,22.7,PERPIGNAN
2002-06-11,893,5.1,0.5,1.0197,3.43,0.0,21.0,15.5,26.6,PERPIGNAN
2002-06-12,894,2.8,0.68,1.0197,3.46,0.0,19.0,13.2,24.9,PERPIGNAN
2002-06-13,895,1.6,0.71,1.0204,3.09,0.0,22.0,15.6,28.4,PERPIGNAN
2002-06-14,896,2.6,0.86,1.0172,2.91,0.02,19.3,15.9,22.7,PERPIGNAN
2002-06-15,897,2.5,0.82,1.0181,3.27,0.02,20.2,15.3,25.2,PERPIGNAN
2002-06-16,898,2.6,0.78,1.0185,3.33,0.0,20.2,15.2,25.2,PERPIGNAN
2002-06-17,899,3.5,0.73,1.018,3.33,0.0,21.6,15.7,27.6,PERPIGNAN
2002-06-18,900,2.0,0.67,1.0184,3.27,0.0,22.4,15.8,28.9,PERPIGNAN
2002-06-19,901,3.2,0.66,1.0176,3.11,0.0,23.7,18.1,29.3,PERPIGNAN
2002-06-20,902,2.4,0.66,1.0185,2.54,0.0,25.6,20.6,30.6,PERPIGNAN
2002-06-21,903,2.8,0.62,1.0198,3.13,0.0,24.8,19.2,30.3,PERPIGNAN
2002-06-22,904,2.6,0.56,1.0189,3.31,0.0,27.2,21.5,33.0,PERPIGNAN
2002-06-23,905,3.8,0.61,1.0165,3.22,0.0,26.1,21.2,31.0,PERPIGNAN
2002-06-24,906,9.2,0.56,1.0186,3.31,0.0,25.5,20.9,30.1,PERPIGNAN
2002-06-25,907,6.9,0.44,1.02,3.19,0.0,26.8,22.3,31.3,PERPIGNAN
2002-06-26,908,3.0,0.45,1.0188,2.73,0.0,25.4,18.8,32.1,PERPIGNAN
2002-06-27,909,4.9,0.67,1.0157,2.71,0.0,23.8,19.5,28.0,PERPIGNAN
2002-06-28,910,8.4,0.48,1.0172,2.57,0.0,23.3,20.6,26.0,PERPIGNAN
2002-06-29,911,4.6,0.5,1.0189,2.79,0.26,22.7,17.3,28.1,PERPIGNAN
2002-06-30,912,5.2,0.47,1.0178,2.96,0.0,22.0,17.4,26.5,PERPIGNAN
2002-07-01,913,2.4,0.55,1.0139,1.76,0.02,21.2,17.6,24.9,PERPIGNAN
2002-07-02,914,5.4,0.55,1.0128,2.46,0.0,22.5,20.0,25.0,PERPIGNAN
2002-07-03,915,5.0,0.56,1.0125,3.01,0.0,22.2,14.9,29.4,PERPIGNAN
2002-07-04,916,8.0,0.45,1.0191,3.55,0.0,22.2,18.6,25.9,PERPIGNAN
2002-07-05,917,3.1,0.51,1.0158,3.12,0.04,20.9,14.4,27.4,PERPIGNAN
2002-07-06,918,7.1,0.53,1.0181,2.18,0.0,22.2,19.5,24.9,PERPIGNAN
2002-07-07,919,2.9,0.53,1.0172,3.51,0.0,21.7,15.4,28.0,PERPIGNAN
2002-07-08,920,3.4,0.78,1.0147,1.63,0.08,21.6,17.2,26.0,PERPIGNAN
2002-07-09,921,3.6,0.81,1.0131,1.8,0.0,20.8,17.4,24.2,PERPIGNAN
2002-07-10,922,3.5,0.56,1.0143,1.11,0.0,21.4,18.0,24.8,PERPIGNAN
2002-07-11,923,4.1,0.49,1.0183,3.3,0.0,22.8,17.5,28.1,PERPIGNAN
2002-07-12,924,4.5,0.61,1.0183,1.9,0.24,24.3,18.9,29.8,PERPIGNAN
2002-07-13,925,9.9,0.54,1.0181,3.09,0.0,22.0,18.8,25.1,PERPIGNAN
2002-07-14,926,12.9,0.55,1.0178,0.65,0.0,18.7,16.5,20.9,PERPIGNAN
2002-07-15,927,12.6,0.59,1.0135,1.55,0.02,20.5,17.8,23.2,PERPIGNAN
2002-07-16,928,9.5,0.64,1.0144,1.15,0.0,21.0,18.3,23.8,PERPIGNAN
2002-07-17,929,7.9,0.48,1.0166,3.36,0.0,24.7,20.6,28.7,PERPIGNAN
2002-07-18,930,5.8,0.45,1.0131,3.34,0.0,26.6,21.3,31.9,PERPIGNAN
2002-07-19,931,2.4,0.5,1.0137,3.35,0.0,22.4,16.1,28.6,PERPIGNAN
2002-07-20,932,2.8,0.76,1.0158,2.55,0.08,22.4,17.1,27.6,PERPIGNAN
2002-07-21,933,2.0,0.66,1.0151,3.02,0.0,24.6,18.7,30.5,PERPIGNAN
2002-07-22,934,3.2,0.53,1.0143,3.05,0.0,27.0,21.4,32.6,PERPIGNAN
2002-07-23,935,7.6,0.51,1.0151,2.36,0.04,25.2,18.7,31.7,PERPIGNAN
2002-07-24,936,9.4,0.52,1.0185,3.2,0.0,23.8,19.5,28.0,PERPIGNAN
2002-07-25,937,6.8,0.58,1.0179,1.58,0.0,23.8,21.3,26.3,PERPIGNAN
2002-07-26,938,6.5,0.52,1.0163,3.26,0.0,25.8,21.0,30.5,PERPIGNAN
2002-07-27,939,2.6,0.59,1.0153,3.06,0.0,23.3,17.6,29.0,PERPIGNAN
2002-07-28,940,2.4,0.63,1.0164,3.12,0.0,24.8,18.1,31.4,PERPIGNAN
2002-07-29,941,2.0,0.7,1.0151,2.86,0.0,25.0,20.0,29.9,PERPIGNAN
2002-07-30,942,8.5,0.57,1.012,2.29,0.0,27.5,23.0,32.0,PERPIGNAN
2002-07-31,943,8.4,0.54,1.0124,2.09,0.52,22.2,20.7,23.6,PERPIGNAN
2002-08-01,944,3.1,0.6,1.0143,2.31,0.1,20.2,14.4,26.0,PERPIGNAN
2002-08-02,945,4.0,0.62,1.0133,3.09,0.0,20.4,15.0,25.8,PERPIGNAN
2002-08-03,946,2.9,0.59,1.0128,2.7,0.0,21.8,16.0,27.5,PERPIGNAN
2002-08-04,947,2.2,0.54,1.0132,2.85,0.0,24.2,18.5,29.8,PERPIGNAN
2002-08-05,948,4.2,0.68,1.0131,2.61,0.98,22.7,18.4,27.0,PERPIGNAN
2002-08-06,949,8.2,0.57,1.0169,3.11,0.0,23.0,18.8,27.2,PERPIGNAN
2002-08-07,950,8.6,0.49,1.017,3.14,0.0,23.1,19.0,27.2,PERPIGNAN
2002-08-08,951,6.4,0.57,1.0136,1.3,0.0,22.9,21.2,24.6,PERPIGNAN
2002-08-09,952,4.2,0.62,1.0108,1.78,0.48,21.8,17.5,26.1,PERPIGNAN
2002-08-10,953,8.4,0.53,1.0072,2.66,0.0,20.0,16.4,23.7,PERPIGNAN
2002-08-11,954,10.1,0.48,1.0114,2.73,0.0,19.6,16.3,23.0,PERPIGNAN
2002-08-12,955,7.5,0.55,1.0155,2.84,0.0,22.6,18.8,26.3,PERPIGNAN
2002-08-13,956,5.6,0.46,1.0167,3.09,0.0,23.8,18.3,29.3,PERPIGNAN
2002-08-14,957,2.8,0.62,1.015,2.99,0.0,22.3,16.5,28.1,PERPIGNAN
2002-08-15,958,3.5,0.56,1.015,2.57,0.0,25.6,17.2,34.0,PERPIGNAN
2002-08-16,959,3.4,0.47,1.0146,2.7,0.0,28.2,22.8,33.7,PERPIGNAN
2002-08-17,960,3.0,0.5,1.0125,2.86,0.0,26.1,20.8,31.4,PERPIGNAN
2002-08-18,961,3.6,0.89,1.0131,0.69,0.0,20.7,19.3,22.1,PERPIGNAN
2002-08-19,962,2.5,0.89,1.015,1.11,0.0,22.7,20.3,25.1,PERPIGNAN
2002-08-20,963,2.2,0.72,1.0159,1.46,0.0,25.0,20.9,29.2,PERPIGNAN
2002-08-21,964,3.2,0.53,1.0145,2.0,0.0,25.5,21.0,30.0,PERPIGNAN
2002-08-22,965,2.5,0.7,1.0137,1.71,0.66,22.2,17.9,26.5,PERPIGNAN
2002-08-23,966,2.5,0.74,1.0147,1.9,0.5,22.0,17.5,26.5,PERPIGNAN
2002-08-24,967,3.2,0.87,1.0168,1.34,6.72,21.2,18.1,24.4,PERPIGNAN
2002-08-25,968,3.1,0.86,1.0155,0.75,1.14,20.9,18.5,23.3,PERPIGNAN
2002-08-26,969,3.0,0.77,1.0165,1.18,0.16,21.6,18.5,24.6,PERPIGNAN
2002-08-27,970,4.0,0.63,1.0162,1.44,0.0,19.9,16.6,23.2,PERPIGNAN
2002-08-28,971,5.9,0.59,1.0149,1.97,0.0,20.6,16.9,24.3,PERPIGNAN
2002-08-29,972,9.4,0.61,1.0161,2.68,0.0,23.0,20.0,25.9,PERPIGNAN
2002-08-30,973,3.6,0.61,1.017,2.53,0.0,24.8,20.7,28.9,PERPIGNAN
2002-08-31,974,6.4,0.58,1.0183,2.52,0.0,24.6,20.2,29.0,PERPIGNAN
2002-09-01,975,6.5,0.56,1.0191,2.7,0.0,23.5,20.1,26.9,PERPIGNAN
2002-09-02,976,3.1,0.74,1.0184,1.83,0.0,20.4,16.0,24.7,PERPIGNAN
2002-09-03,977,1.9,0.85,1.0153,1.64,0.14,20.4,15.7,25.1,PERPIGNAN
2002-09-04,978,2.6,0.78,1.015,2.08,0.08,21.2,16.3,26.1,PERPIGNAN
2002-09-05,979,6.5,0.63,1.0165,1.78,0.0,21.1,17.2,25.0,PERPIGNAN
2002-09-06,980,5.4,0.54,1.0182,2.63,0.0,20.8,17.1,24.6,PERPIGNAN
2002-09-07,981,2.2,0.69,1.0141,2.1,0.0,20.1,15.3,24.9,PERPIGNAN
2002-09-08,982,2.9,0.8,1.0089,1.46,0.02,20.6,16.7,24.5,PERPIGNAN
2002-09-09,983,4.5,0.58,1.0129,1.12,0.0,20.5,17.2,23.8,PERPIGNAN
2002-09-10,984,4.6,0.51,1.0204,2.4,0.0,20.4,14.7,26.1,PERPIGNAN
2002-09-11,985,4.4,0.47,1.0175,2.42,0.0,20.9,15.0,26.8,PERPIGNAN
2002-09-12,986,2.1,0.71,1.0152,1.1,0.2,19.2,16.7,21.8,PERPIGNAN
2002-09-13,987,2.8,0.84,1.0159,1.4,0.0,17.9,14.8,21.0,PERPIGNAN
2002-09-14,988,2.1,0.72,1.0158,2.35,0.0,18.6,12.6,24.5,PERPIGNAN
2002-09-15,989,2.0,0.63,1.0132,2.41,0.0,20.1,13.3,26.9,PERPIGNAN
2002-09-16,990,2.5,0.75,1.0128,2.05,0.0,17.5,12.4,22.6,PERPIGNAN
2002-09-17,991,2.6,0.81,1.0109,1.7,0.02,22.2,18.1,26.4,PERPIGNAN
2002-09-18,992,3.2,0.76,1.0112,1.76,0.0,22.6,18.0,27.2,PERPIGNAN
2002-09-19,993,2.8,0.83,1.0146,2.08,0.0,21.7,17.7,25.7,PERPIGNAN
2002-09-20,994,1.9,0.84,1.016,1.42,0.06,22.5,19.5,25.5,PERPIGNAN
2002-09-21,995,1.6,0.82,1.0113,0.91,0.34,21.0,17.7,24.2,PERPIGNAN
2002-09-22,996,5.5,0.6,1.0083,1.6,0.0,21.6,17.8,25.3,PERPIGNAN
2002-09-23,997,9.2,0.47,1.0091,2.23,0.0,18.2,15.3,21.0,PERPIGNAN
2002-09-24,998,10.8,0.44,1.0101,2.3,0.0,16.2,13.2,19.1,PERPIGNAN
2002-09-25,999,7.9,0.37,1.0149,2.31,0.0,16.2,11.6,20.8,PERPIGNAN
2002-09-26,1000,6.2,0.4,1.0183,2.23,0.0,18.6,14.0,23.2,PERPIGNAN
2002-09-27,1001,5.4,0.48,1.0201,2.11,0.0,18.4,14.3,22.5,PERPIGNAN
2002-09-28,1002,2.1,0.57,1.0213,2.16,0.0,15.0,8.5,21.6,PERPIGNAN
2002-09-29,1003,2.8,0.77,1.0232,1.73,0.0,13.8,7.4,20.2,PERPIGNAN
2002-09-30,1004,4.5,0.76,1.0221,1.35,0.0,20.0,17.0,23.0,PERPIGNAN
2002-10-01,1005,3.5,0.79,1.0204,1.91,0.0,18.0,11.9,24.1,PERPIGNAN
2002-10-02,1006,3.0,0.82,1.0218,0.85,0.0,17.9,14.8,21.0,PERPIGNAN
2002-10-03,1007,1.9,0.8,1.0235,1.47,0.0,18.6,14.8,22.3,PERPIGNAN
2002-10-04,1008,5.5,0.61,1.0222,1.23,0.0,19.7,14.5,24.9,PERPIGNAN
2002-10-05,1009,4.1,0.53,1.0205,1.92,0.0,21.0,16.5,25.4,PERPIGNAN
2002-10-06,1010,5.8,0.41,1.0146,2.0,0.0,20.6,15.5,25.6,PERPIGNAN
2002-10-07,1011,2.5,0.56,1.0126,1.94,0.0,17.6,11.6,23.5,PERPIGNAN
2002-10-08,1012,2.6,0.82,1.0082,1.16,0.22,13.8,8.9,18.7,PERPIGNAN
2002-10-09,1013,3.5,0.88,0.9992,0.15,4.28,16.4,15.5,17.3,PERPIGNAN
2002-10-10,1014,5.5,0.74,1.0021,0.93,1.18,16.1,13.8,18.4,PERPIGNAN
2002-10-11,1015,10.4,0.68,1.0074,1.01,0.0,16.0,12.8,19.1,PERPIGNAN
2002-10-12,1016,9.9,0.56,1.0126,1.59,0.0,17.8,15.2,20.5,PERPIGNAN
2002-10-13,1017,2.1,0.66,1.0127,1.72,0.0,16.0,9.6,22.3,PERPIGNAN
2002-10-14,1018,2.2,0.79,1.0127,1.51,0.0,15.7,10.3,21.1,PERPIGNAN
2002-10-15,1019,2.4,0.83,1.0118,1.27,0.0,19.2,15.4,22.9,PERPIGNAN
2002-10-16,1020,1.5,0.86,1.0066,1.42,0.02,18.7,14.6,22.8,PERPIGNAN
2002-10-17,1021,6.4,0.61,1.0106,0.66,0.0,15.5,13.7,17.3,PERPIGNAN
2002-10-18,1022,2.4,0.59,1.0189,1.62,0.0,13.3,6.4,20.2,PERPIGNAN
2002-10-19,1023,2.2,0.74,1.0192,1.26,0.0,13.3,9.2,17.4,PERPIGNAN
2002-10-20,1024,2.6,0.76,1.0136,1.41,0.0,15.0,9.0,21.1,PERPIGNAN
2002-10-21,1025,2.8,0.75,1.0044,1.11,0.14,20.3,16.9,23.7,PERPIGNAN
2002-10-22,1026,2.1,0.86,1.0043,1.43,0.08,16.2,11.4,20.9,PERPIGNAN
2002-10-23,1027,7.6,0.59,1.0134,1.06,0.0,15.4,11.5,19.2,PERPIGNAN
2002-10-24,1028,2.1,0.79,1.0165,0.83,0.0,12.8,7.8,17.7,PERPIGNAN
2002-10-25,1029,2.4,0.82,1.0168,1.41,0.0,14.8,9.1,20.6,PERPIGNAN
2002-10-26,1030,2.4,0.79,1.0236,1.36,0.02,18.4,12.1,24.8,PERPIGNAN
2002-10-27,1031,5.1,0.68,1.0255,1.47,0.0,18.1,10.8,25.4,PERPIGNAN
2002-10-28,1032,1.6,0.63,1.0279,1.54,0.0,16.8,12.2,21.3,PERPIGNAN
2002-10-29,1033,1.8,0.74,1.0219,0.95,0.0,12.0,7.6,16.5,PERPIGNAN
2002-10-30,1034,1.5,0.8,1.0148,1.1,0.0,16.8,13.3,20.2,PERPIGNAN
2002-10-31,1035,5.6,0.78,1.0179,0.61,0.82,15.4,12.4,18.5,PERPIGNAN
2002-11-01,1036,1.8,0.78,1.0217,1.29,0.0,15.8,11.5,20.0,PERPIGNAN
2002-11-02,1037,2.4,0.72,1.0192,1.21,0.08,16.3,9.8,22.8,PERPIGNAN
2002-11-03,1038,6.4,0.63,1.0172,0.78,0.0,18.0,14.1,21.8,PERPIGNAN
2002-11-04,1039,5.6,0.64,1.0213,0.36,0.14,14.1,12.7,15.5,PERPIGNAN
2002-11-05,1040,8.5,0.56,1.0224,1.29,0.0,14.3,12.3,16.3,PERPIGNAN
2002-11-06,1041,3.8,0.6,1.0196,1.31,0.88,13.4,8.1,18.6,PERPIGNAN
2002-11-07,1042,11.1,0.61,1.0187,0.94,0.28,11.6,9.5,13.7,PERPIGNAN
2002-11-08,1043,7.5,0.6,1.0202,1.2,0.0,11.8,8.3,15.3,PERPIGNAN
2002-11-09,1044,7.2,0.68,1.012,0.78,0.0,14.2,9.1,19.3,PERPIGNAN
2002-11-10,1045,7.5,0.66,1.0131,1.25,0.0,19.3,16.4,22.2,PERPIGNAN
2002-11-11,1046,4.1,0.67,1.0152,0.65,0.0,15.2,11.5,19.0,PERPIGNAN
2002-11-12,1047,2.4,0.84,1.0126,0.64,0.02,14.6,11.5,17.7,PERPIGNAN
2002-11-13,1048,5.1,0.71,1.0006,0.97,0.0,12.4,6.2,18.6,PERPIGNAN
2002-11-14,1049,5.1,0.65,0.9898,0.89,0.02,14.7,11.7,17.7,PERPIGNAN
2002-11-15,1050,2.5,0.79,0.9917,0.5,0.08,12.2,9.6,14.7,PERPIGNAN
2002-11-16,1051,2.6,0.76,0.9989,1.11,0.0,12.4,7.1,17.8,PERPIGNAN
2002-11-17,1052,2.8,0.8,1.0114,1.09,0.0,9.9,3.9,15.9,PERPIGNAN
2002-11-18,1053,3.4,0.68,1.0128,1.08,0.0,11.8,6.2,17.5,PERPIGNAN
2002-11-19,1054,2.5,0.84,1.0097,0.84,0.04,9.6,4.9,14.4,PERPIGNAN
2002-11-20,1055,5.0,0.86,1.0061,0.32,0.9,12.0,7.3,16.8,PERPIGNAN
2002-11-21,1056,8.1,0.63,0.9991,0.98,0.06,15.4,11.7,19.2,PERPIGNAN
2002-11-22,1057,2.6,0.77,1.0064,1.08,0.02,10.0,4.1,15.9,PERPIGNAN
2002-11-23,1058,2.2,0.87,1.0054,0.84,0.0,10.1,4.3,15.9,PERPIGNAN
2002-11-24,1059,1.6,0.92,1.0006,0.21,1.48,12.2,9.6,14.7,PERPIGNAN
2002-11-25,1060,3.6,0.78,1.0049,0.33,0.02,10.1,6.9,13.3,PERPIGNAN
2002-11-26,1061,6.1,0.58,1.0109,1.06,0.0,13.2,10.4,15.9,PERPIGNAN
2002-11-27,1062,2.1,0.84,1.0141,1.01,0.0,6.6,0.0,13.3,PERPIGNAN
2002-11-28,1063,2.8,0.8,1.0158,0.51,0.02,10.5,5.8,15.2,PERPIGNAN
2002-11-29,1064,4.9,0.67,1.0188,0.44,0.1,9.8,5.0,14.5,PERPIGNAN
2002-11-30,1065,9.1,0.61,1.0218,0.87,0.0,11.0,8.7,13.3,PERPIGNAN
2002-12-01,1066,2.2,0.8,1.0159,0.26,0.84,11.6,9.3,13.8,PERPIGNAN
2002-12-02,1067,7.6,0.68,1.0111,0.86,0.0,10.0,7.3,12.7,PERPIGNAN
2002-12-03,1068,8.6,0.61,1.0104,0.93,0.02,9.5,7.2,11.9,PERPIGNAN
2002-12-04,1069,8.1,0.63,1.0135,0.76,0.0,10.8,8.4,13.1,PERPIGNAN
2002-12-05,1070,12.1,0.68,1.0118,0.16,0.12,7.8,6.9,8.7,PERPIGNAN
2002-12-06,1071,10.5,0.64,1.0136,0.83,0.0,8.9,7.2,10.6,PERPIGNAN
2002-12-07,1072,4.6,0.68,1.0148,0.95,0.0,8.2,6.7,9.8,PERPIGNAN
2002-12-08,1073,2.0,0.7,1.0163,0.78,0.0,5.9,1.0,10.8,PERPIGNAN
2002-12-09,1074,4.0,0.75,1.0137,0.53,0.04,8.6,5.6,11.7,PERPIGNAN
2002-12-10,1075,5.1,0.86,1.011,0.13,0.9,10.6,9.3,12.0,PERPIGNAN
2002-12-11,1076,4.1,0.8,1.0117,0.89,0.0,10.1,3.8,16.4,PERPIGNAN
2002-12-12,1077,1.6,0.88,1.0183,0.71,0.02,7.6,2.6,12.5,PERPIGNAN
2002-12-13,1078,2.1,0.84,1.0221,0.84,0.0,7.6,1.5,13.6,PERPIGNAN
2002-12-14,1079,2.5,0.84,1.0144,0.24,0.02,10.0,5.1,14.9,PERPIGNAN
2002-12-15,1080,3.1,0.71,1.0207,0.81,0.0,10.6,4.7,16.6,PERPIGNAN
2002-12-16,1081,2.4,0.88,1.0203,0.72,0.0,7.4,2.3,12.6,PERPIGNAN
2002-12-17,1082,1.2,0.89,1.0158,0.17,0.0,8.9,6.1,11.7,PERPIGNAN
2002-12-18,1083,1.6,0.85,1.0185,0.41,0.0,10.6,6.9,14.4,PERPIGNAN
2002-12-19,1084,4.0,0.8,1.0234,0.71,0.0,12.3,10.0,14.6,PERPIGNAN
2002-12-20,1085,2.2,0.8,1.0242,0.56,0.0,12.5,10.8,14.1,PERPIGNAN
2002-12-21,1086,1.1,0.89,1.0217,0.73,0.0,11.9,8.4,15.4,PERPIGNAN
2002-12-22,1087,1.1,0.94,1.0199,0.27,0.02,9.4,6.9,11.9,PERPIGNAN
2002-12-23,1088,2.0,0.92,1.0151,0.14,0.0,11.1,10.0,12.2,PERPIGNAN
2002-12-24,1089,1.4,0.91,1.0153,0.69,0.02,11.2,7.5,14.8,PERPIGNAN
2002-12-25,1090,2.6,0.77,1.0177,0.93,0.0,11.2,3.7,18.7,PERPIGNAN
2002-12-26,1091,1.4,0.91,1.0141,0.18,0.0,9.1,6.0,12.2,PERPIGNAN
2002-12-27,1092,4.4,0.75,0.9984,0.27,0.0,13.6,8.8,18.3,PERPIGNAN
2002-12-28,1093,9.0,0.63,1.0092,0.57,0.0,11.5,8.0,15.0,PERPIGNAN
2002-12-29,1094,3.4,0.71,1.0179,0.54,0.0,14.4,10.9,17.9,PERPIGNAN
2002-12-30,1095,2.9,0.83,1.0118,0.2,0.04,9.5,6.2,12.9,PERPIGNAN
2002-12-31,1096,8.7,0.59,1.0145,0.83,0.0,12.4,10.0,14.8,PERPIGNAN
2003-01-01,1097,1.9,0.71,1.0159,0.36,0.0,10.0,6.3,13.6,PERPIGNAN
2003-01-02,1098,3.5,0.78,1.0099,0.69,0.0,10.4,4.3,16.5,PERPIGNAN
2003-01-03,1099,2.6,0.73,1.0103,0.72,0.0,12.2,6.7,17.6,PERPIGNAN
2003-01-04,1100,5.4,0.65,1.0116,0.69,0.0,10.7,5.7,15.7,PERPIGNAN
2003-01-05,1101,4.2,0.54,1.0092,0.8,0.54,5.8,2.7,8.8,PERPIGNAN
2003-01-06,1102,8.2,0.83,1.0022,0.07,2.66,2.8,0.2,5.5,PERPIGNAN
2003-01-07,1103,3.6,0.65,1.0076,0.65,0.0,5.1,2.0,8.2,PERPIGNAN
2003-01-08,1104,1.5,0.88,1.0061,0.16,0.06,3.5,2.4,4.6,PERPIGNAN
2003-01-09,1105,1.9,0.87,1.0068,0.84,0.0,4.5,-0.7,9.7,PERPIGNAN
2003-01-10,1106,11.2,0.63,1.0142,0.94,0.0,4.2,2.0,6.5,PERPIGNAN
2003-01-11,1107,8.5,0.56,1.0185,1.03,0.0,3.6,0.8,6.5,PERPIGNAN
2003-01-12,1108,5.1,0.6,1.0264,0.99,0.0,2.6,0.4,4.9,PERPIGNAN
2003-01-13,1109,8.9,0.44,1.0324,1.04,0.0,4.0,-0.8,8.9,PERPIGNAN
2003-01-14,1110,5.6,0.58,1.0327,1.04,0.0,10.0,4.8,15.2,PERPIGNAN
2003-01-15,1111,1.6,0.9,1.0323,0.54,0.02,4.2,-1.7,10.0,PERPIGNAN
2003-01-16,1112,4.9,0.7,1.0287,0.8,0.0,6.7,0.2,13.2,PERPIGNAN
2003-01-17,1113,2.4,0.82,1.0237,0.99,0.02,4.4,-1.8,10.5,PERPIGNAN
2003-01-18,1114,3.4,0.74,1.0197,1.05,0.0,7.8,1.5,14.2,PERPIGNAN
2003-01-19,1115,4.6,0.77,1.0143,0.38,0.08,5.9,0.4,11.4,PERPIGNAN
2003-01-20,1116,1.9,0.76,1.0081,0.96,0.0,7.2,0.2,14.1,PERPIGNAN
2003-01-21,1117,3.5,0.74,0.9991,1.05,0.0,9.5,2.9,16.1,PERPIGNAN
2003-01-22,1118,4.1,0.58,1.0092,0.72,0.22,11.4,7.1,15.6,PERPIGNAN
2003-01-23,1119,11.0,0.58,1.0227,1.04,0.02,9.6,7.7,11.5,PERPIGNAN
2003-01-24,1120,12.5,0.52,1.0288,1.13,0.0,9.6,7.8,11.3,PERPIGNAN
2003-01-25,1121,11.5,0.31,1.0286,1.21,0.0,10.0,6.3,13.7,PERPIGNAN
2003-01-26,1122,12.0,0.59,1.0278,0.37,0.0,11.3,8.1,14.5,PERPIGNAN
2003-01-27,1123,11.2,0.63,1.0273,1.16,0.0,12.8,8.8,16.9,PERPIGNAN
2003-01-28,1124,10.5,0.58,1.0243,0.85,0.0,13.2,11.0,15.5,PERPIGNAN
2003-01-29,1125,10.9,0.64,1.0126,1.18,0.04,7.6,4.6,10.5,PERPIGNAN
2003-01-30,1126,9.0,0.68,1.0064,0.63,0.3,5.2,3.5,7.0,PERPIGNAN
2003-01-31,1127,13.5,0.52,1.0102,1.07,0.0,2.8,0.7,4.9,PERPIGNAN
2003-02-01,1128,9.9,0.5,1.0209,1.04,0.0,6.0,1.5,10.4,PERPIGNAN
2003-02-02,1129,5.6,0.64,1.0199,1.0,0.02,10.4,6.9,14.0,PERPIGNAN
2003-02-03,1130,6.5,0.53,1.0121,0.97,0.76,12.8,9.0,16.6,PERPIGNAN
2003-02-04,1131,9.0,0.73,1.003,0.66,0.76,6.6,4.9,8.4,PERPIGNAN
2003-02-05,1132,7.6,0.66,1.0138,0.99,0.16,6.0,3.5,8.4,PERPIGNAN
2003-02-06,1133,5.0,0.64,1.0212,1.41,0.0,6.4,3.3,9.5,PERPIGNAN
2003-02-07,1134,2.2,0.62,1.0233,1.37,0.0,3.8,-3.5,11.0,PERPIGNAN
2003-02-08,1135,2.0,0.7,1.0215,1.38,0.0,4.7,-2.2,11.6,PERPIGNAN
2003-02-09,1136,4.4,0.55,1.0189,1.3,0.16,9.4,3.0,15.7,PERPIGNAN
2003-02-10,1137,5.0,0.64,1.0209,1.05,0.0,8.8,5.4,12.2,PERPIGNAN
2003-02-11,1138,2.2,0.63,1.0224,1.01,0.02,6.1,-0.5,12.7,PERPIGNAN
2003-02-12,1139,1.9,0.72,1.0218,0.64,0.0,7.8,5.7,9.8,PERPIGNAN
2003-02-13,1140,2.4,0.79,1.0203,0.59,0.04,6.6,4.8,8.4,PERPIGNAN
2003-02-14,1141,2.9,0.72,1.0218,0.82,0.0,5.7,3.2,8.2,PERPIGNAN
2003-02-15,1142,4.1,0.6,1.0242,1.32,0.0,4.4,0.4,8.3,PERPIGNAN
2003-02-16,1143,8.0,0.52,1.0228,1.56,0.0,4.4,1.4,7.3,PERPIGNAN
2003-02-17,1144,6.9,0.62,1.0238,1.04,0.16,1.4,-1.6,4.3,PERPIGNAN
2003-02-18,1145,4.4,0.55,1.0192,1.48,0.0,3.6,-1.8,9.1,PERPIGNAN
2003-02-19,1146,6.1,0.76,1.01,0.31,0.76,5.9,2.1,9.7,PERPIGNAN
2003-02-20,1147,6.6,0.92,1.0087,0.07,8.64,8.2,6.9,9.4,PERPIGNAN
2003-02-21,1148,2.1,0.89,1.0187,0.29,0.38,6.1,4.2,8.0,PERPIGNAN
2003-02-22,1149,4.5,0.88,1.0225,0.97,0.04,8.1,2.5,13.7,PERPIGNAN
2003-02-23,1150,4.5,0.87,1.0267,0.89,0.0,11.0,7.6,14.3,PERPIGNAN
2003-02-24,1151,7.0,0.81,1.023,0.22,0.02,10.6,9.8,11.4,PERPIGNAN
2003-02-25,1152,7.4,0.77,1.0187,0.34,0.26,11.1,10.2,12.0,PERPIGNAN
2003-02-26,1153,8.6,0.91,1.0118,0.16,1.52,11.1,10.5,11.7,PERPIGNAN
2003-02-27,1154,3.8,0.86,1.0166,0.82,0.28,10.9,8.3,13.5,PERPIGNAN
2003-02-28,1155,2.6,0.89,1.0262,1.52,0.0,9.0,4.2,13.8,PERPIGNAN
2003-03-01,1156,2.2,0.87,1.0228,0.8,0.0,10.3,6.5,14.1,PERPIGNAN
