date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2002-04-10,831,4,4.8,13.6,0.63,1.0118,2.01,0.0,7.0,5.3,1.3,10.6,MUENCHEN,2002
2002-04-11,832,6,3.0,8.4,0.67,1.006,2.11,0.0,7.6,8.2,1.5,16.3,MUENCHEN,2002
2002-04-12,833,7,2.6,7.0,0.66,0.9952,1.44,0.0,3.0,11.8,7.5,18.7,MUENCHEN,2002
2002-04-13,834,7,2.2,5.9,0.86,0.9983,0.7,0.01,0.0,9.3,6.5,11.4,MUENCHEN,2002
2002-04-14,835,8,3.8,12.1,0.87,1.0075,0.82,0.17,0.2,7.1,4.7,8.5,MUENCHEN,2002
2002-04-15,836,7,2.6,6.9,0.95,1.0151,0.71,0.13,0.0,4.3,2.3,6.6,MUENCHEN,2002
2002-04-16,837,6,2.4,7.9,0.68,1.0159,1.88,0.0,5.5,6.3,1.5,11.1,MUENCHEN,2002
2002-04-17,838,7,2.5,9.7,0.71,1.0175,1.43,0.0,2.7,7.7,4.2,11.0,MUENCHEN,2002
2002-04-18,839,5,1.5,5.3,0.67,1.0186,1.75,0.0,4.5,9.8,4.1,13.9,MUENCHEN,2002
2002-04-19,840,6,2.6,8.7,0.79,1.0216,1.66,0.07,3.9,8.0,3.8,12.7,MUENCHEN,2002
2002-04-20,841,8,1.9,6.3,0.93,1.028,0.74,0.29,0.0,6.9,5.6,8.7,MUENCHEN,2002
2002-04-21,842,8,1.8,6.7,0.95,1.0336,0.74,0.01,0.0,8.7,6.3,11.6,MUENCHEN,2002
2002-04-22,843,4,1.4,6.0,0.75,1.0315,1.92,0.0,5.3,11.2,5.5,16.4,MUENCHEN,2002
2002-04-23,844,5,2.4,7.5,0.6,1.0282,2.32,0.46,8.0,13.3,6.5,18.5,MUENCHEN,2002
2002-04-24,845,8,2.2,6.9,0.98,1.0258,0.76,0.77,0.0,10.0,9.2,11.6,MUENCHEN,2002
2002-04-25,846,8,2.3,6.4,0.97,1.022,0.99,0.06,0.5,10.8,8.7,13.8,MUENCHEN,2002
2002-04-26,847,5,4.6,16.0,0.79,1.0114,2.34,0.69,7.9,13.4,8.7,20.8,MUENCHEN,2002
2002-04-27,848,5,5.3,21.5,0.65,1.0134,1.91,0.02,4.9,8.8,6.2,12.0,MUENCHEN,2002
2002-04-28,849,6,3.0,11.3,0.45,1.0096,2.38,0.01,8.0,12.1,5.7,18.2,MUENCHEN,2002
2002-04-29,850,5,4.4,16.2,0.61,1.0111,1.46,0.01,2.3,11.3,8.1,15.9,MUENCHEN,2002
2002-04-30,851,5,3.2,9.1,0.5,1.0144,2.82,0.0,11.1,13.3,7.9,19.4,MUENCHEN,2002
2002-05-01,852,5,3.1,12.6,0.58,1.0086,2.85,0.0,10.9,15.4,8.8,22.0,MUENCHEN,2002
2002-05-02,853,7,2.7,8.7,0.83,1.0084,1.68,0.0,2.8,12.2,8.1,18.1,MUENCHEN,2002
2002-05-03,854,8,2.7,10.6,0.92,1.0085,1.07,0.0,0.4,11.6,9.4,16.3,MUENCHEN,2002
2002-05-04,855,8,3.1,12.7,0.95,1.0106,0.92,0.4,0.1,9.2,6.4,12.7,MUENCHEN,2002
2002-05-05,856,7,2.3,9.7,0.78,1.0162,0.92,0.3,0.1,8.4,5.5,11.1,MUENCHEN,2002
2002-05-06,857,6,2.2,7.3,0.79,1.0209,2.23,0.01,5.8,10.3,6.6,15.8,MUENCHEN,2002
2002-05-07,858,3,2.9,10.2,0.67,1.0178,3.13,0.0,12.7,14.2,5.7,21.4,MUENCHEN,2002
2002-05-08,859,6,3.1,10.5,0.58,1.01,1.73,0.0,2.8,17.0,9.8,23.4,MUENCHEN,2002
2002-05-09,860,4,2.5,7.7,0.51,1.006,2.75,0.02,9.4,19.2,12.4,26.6,MUENCHEN,2002
2002-05-10,861,6,2.7,11.6,0.87,1.0089,2.08,0.86,4.7,14.9,10.0,20.6,MUENCHEN,2002
2002-05-11,862,5,2.0,12.1,0.86,1.0095,2.43,1.34,6.9,13.3,8.3,20.9,MUENCHEN,2002
2002-05-12,863,6,2.7,8.3,0.87,1.0142,2.26,0.0,5.7,13.2,9.5,17.2,MUENCHEN,2002
2002-05-13,864,4,2.2,8.7,0.82,1.0164,2.76,0.0,9.2,14.6,8.5,21.2,MUENCHEN,2002
2002-05-14,865,4,3.8,13.3,0.62,1.02,2.64,0.01,8.2,16.0,11.2,21.0,MUENCHEN,2002
2002-05-15,866,4,2.7,9.6,0.55,1.0268,3.14,0.0,12.1,15.4,8.9,21.4,MUENCHEN,2002
2002-05-16,867,5,2.4,7.1,0.55,1.0217,3.39,0.0,14.2,18.3,9.8,25.6,MUENCHEN,2002
2002-05-17,868,1,2.4,9.5,0.49,1.0128,3.41,0.0,14.3,21.1,12.8,27.8,MUENCHEN,2002
2002-05-18,869,4,3.6,24.7,0.62,1.0121,3.11,8.18,11.6,19.6,11.9,27.5,MUENCHEN,2002
2002-05-19,870,8,2.7,9.4,0.93,1.0214,0.98,0.2,0.1,12.3,10.7,14.3,MUENCHEN,2002
2002-05-20,871,7,2.1,7.3,0.9,1.018,1.33,0.15,0.9,12.9,11.0,16.0,MUENCHEN,2002
2002-05-21,872,4,2.3,7.0,0.77,1.01,2.97,0.0,10.3,15.7,10.9,22.5,MUENCHEN,2002
2002-05-22,873,4,2.4,9.2,0.63,1.0042,3.16,0.0,11.8,20.0,11.3,26.5,MUENCHEN,2002
2002-05-23,874,7,2.9,13.3,0.8,1.0049,2.13,0.36,4.5,16.8,10.3,22.4,MUENCHEN,2002
2002-05-24,875,8,3.6,11.0,0.87,1.0138,1.37,0.09,1.0,12.3,9.6,16.0,MUENCHEN,2002
2002-05-25,876,7,3.0,17.2,0.82,1.0149,1.69,1.9,2.2,13.0,8.1,20.9,MUENCHEN,2002
2002-05-26,877,6,1.5,5.1,0.81,1.0124,1.89,0.0,3.1,12.5,8.4,16.7,MUENCHEN,2002
2002-05-27,878,8,2.7,10.5,0.91,1.0082,0.89,0.88,0.0,11.9,7.7,14.2,MUENCHEN,2002
2002-05-28,879,8,4.0,9.6,0.97,1.0125,0.89,0.43,0.0,9.5,7.4,11.8,MUENCHEN,2002
2002-05-29,880,5,2.9,11.6,0.8,1.0181,2.13,0.01,4.3,13.4,9.5,18.0,MUENCHEN,2002
2002-05-30,881,2,2.0,6.5,0.69,1.0234,3.29,0.0,12.4,14.9,9.7,19.9,MUENCHEN,2002
2002-05-31,882,3,2.1,8.1,0.63,1.024,3.29,0.0,12.4,16.0,10.0,21.6,MUENCHEN,2002
2002-06-01,883,1,1.9,9.7,0.61,1.0229,3.3,0.0,13.2,16.5,9.8,22.3,MUENCHEN,2002
2002-06-02,884,1,2.7,8.9,0.51,1.0209,3.48,0.0,14.6,15.7,9.5,21.5,MUENCHEN,2002
2002-06-03,885,5,2.9,8.7,0.51,1.0137,3.09,0.39,11.6,17.7,10.5,23.6,MUENCHEN,2002
2002-06-04,886,5,2.3,7.9,0.7,1.0094,2.66,0.0,8.5,19.8,15.4,25.0,MUENCHEN,2002
2002-06-05,887,6,3.5,11.2,0.72,0.9998,2.13,0.01,5.2,19.6,13.9,27.7,MUENCHEN,2002
2002-06-06,888,6,2.4,8.7,0.83,1.0003,2.01,1.03,4.5,17.3,13.3,23.5,MUENCHEN,2002
2002-06-07,889,8,4.9,15.2,0.95,1.004,0.93,0.32,0.2,13.8,12.0,17.3,MUENCHEN,2002
2002-06-08,890,6,2.4,6.9,0.69,1.0083,2.68,0.05,8.6,16.3,11.2,21.4,MUENCHEN,2002
2002-06-09,891,8,1.8,6.5,0.86,1.0082,0.98,2.27,0.3,15.3,12.8,18.0,MUENCHEN,2002
2002-06-10,892,7,3.2,15.4,0.89,1.0136,1.39,1.26,1.6,12.9,10.9,15.9,MUENCHEN,2002
2002-06-11,893,5,2.5,8.4,0.64,1.0188,3.14,0.0,11.8,15.4,9.0,21.1,MUENCHEN,2002
2002-06-12,894,2,2.0,7.4,0.55,1.0196,3.48,0.0,14.4,18.9,11.8,25.2,MUENCHEN,2002
2002-06-13,895,6,4.0,16.0,0.54,1.0176,3.08,0.0,11.3,21.4,16.3,26.3,MUENCHEN,2002
2002-06-14,896,3,2.3,7.8,0.61,1.0179,3.47,0.0,14.3,22.0,15.5,28.3,MUENCHEN,2002
2002-06-15,897,5,2.9,13.7,0.46,1.016,3.39,0.03,13.6,24.6,17.6,30.6,MUENCHEN,2002
2002-06-16,898,5,1.8,8.1,0.78,1.0186,1.91,0.03,3.9,22.0,18.9,25.7,MUENCHEN,2002
2002-06-17,899,2,1.8,5.5,0.65,1.0192,3.44,0.0,14.0,24.8,16.3,31.5,MUENCHEN,2002
2002-06-18,900,3,2.4,6.9,0.57,1.0174,3.07,0.0,11.2,26.8,19.4,33.9,MUENCHEN,2002
2002-06-19,901,3,2.3,7.7,0.6,1.0179,3.01,0.01,10.8,25.4,20.4,33.5,MUENCHEN,2002
2002-06-20,902,3,2.4,15.4,0.69,1.0179,2.92,0.05,10.1,24.2,19.1,31.6,MUENCHEN,2002
2002-06-21,903,4,2.2,18.2,0.76,1.0205,2.93,0.25,10.2,22.9,18.5,29.7,MUENCHEN,2002
2002-06-22,904,2,1.5,6.4,0.73,1.0207,3.28,0.0,12.8,24.0,18.1,29.6,MUENCHEN,2002
2002-06-23,905,1,2.9,9.7,0.58,1.0169,3.48,2.75,14.3,26.6,21.5,31.9,MUENCHEN,2002
2002-06-24,906,8,3.4,12.8,0.92,1.0213,1.23,0.19,1.0,18.7,16.4,24.1,MUENCHEN,2002
2002-06-25,907,5,1.9,7.8,0.78,1.0245,2.3,0.4,6.1,18.4,14.7,22.3,MUENCHEN,2002
2002-06-26,908,2,1.9,7.8,0.63,1.0213,3.38,0.0,13.6,19.9,12.8,25.3,MUENCHEN,2002
2002-06-27,909,3,3.3,14.5,0.58,1.0137,3.16,0.25,11.9,21.4,16.5,27.3,MUENCHEN,2002
2002-06-28,910,6,3.5,10.9,0.66,1.0153,2.07,0.0,4.8,16.1,12.6,18.9,MUENCHEN,2002
2002-06-29,911,4,3.7,12.4,0.55,1.0214,2.73,0.0,8.9,14.2,10.8,18.8,MUENCHEN,2002
2002-06-30,912,2,2.0,7.2,0.47,1.0172,3.48,0.0,14.4,17.4,10.0,23.1,MUENCHEN,2002
2002-07-01,913,4,2.6,10.2,0.51,1.0115,3.39,0.03,13.7,20.2,13.8,25.7,MUENCHEN,2002
2002-07-02,914,8,2.1,9.5,0.85,1.0099,0.78,0.29,0.0,17.1,14.8,19.8,MUENCHEN,2002
2002-07-03,915,6,2.6,9.2,0.74,1.0089,2.42,2.05,6.9,18.8,14.8,25.7,MUENCHEN,2002
2002-07-04,916,7,3.8,13.4,0.77,1.0173,1.71,0.02,3.0,14.7,11.5,18.1,MUENCHEN,2002
2002-07-05,917,1,2.4,8.8,0.64,1.0162,3.35,0.0,13.5,17.7,9.3,24.0,MUENCHEN,2002
2002-07-06,918,7,2.5,9.2,0.86,1.0157,1.22,0.22,1.0,16.7,15.0,19.0,MUENCHEN,2002
2002-07-07,919,4,1.8,5.6,0.77,1.0192,2.71,0.11,8.9,18.2,13.9,23.9,MUENCHEN,2002
2002-07-08,920,1,1.8,6.4,0.64,1.0152,3.52,0.0,15.0,21.8,13.0,29.5,MUENCHEN,2002
2002-07-09,921,3,2.0,24.7,0.7,1.0103,3.05,3.53,11.4,22.7,15.6,31.6,MUENCHEN,2002
2002-07-10,922,4,3.1,19.2,0.79,1.0111,2.4,0.21,6.9,20.0,14.0,28.8,MUENCHEN,2002
2002-07-11,923,6,2.0,8.0,0.78,1.0214,2.04,0.0,4.8,16.5,13.8,21.0,MUENCHEN,2002
2002-07-12,924,3,2.9,10.1,0.64,1.0188,2.99,0.09,11.0,20.2,14.3,25.6,MUENCHEN,2002
2002-07-13,925,8,2.6,10.2,0.87,1.0152,1.2,1.17,1.0,17.2,14.6,20.4,MUENCHEN,2002
2002-07-14,926,7,1.8,5.9,0.81,1.0182,1.94,0.23,4.3,18.3,13.9,21.6,MUENCHEN,2002
2002-07-15,927,8,3.2,10.5,0.91,1.0144,1.57,0.06,2.5,19.5,16.8,23.4,MUENCHEN,2002
2002-07-16,928,7,2.5,8.5,0.87,1.0089,1.55,0.03,2.4,20.1,17.2,24.4,MUENCHEN,2002
2002-07-17,929,8,3.5,10.0,0.93,1.0102,0.95,2.94,0.3,17.5,14.7,21.8,MUENCHEN,2002
2002-07-18,930,7,4.0,11.3,0.85,1.0159,1.81,0.13,3.7,15.0,12.6,18.7,MUENCHEN,2002
2002-07-19,931,2,1.7,7.9,0.72,1.0174,3.17,0.0,12.7,16.6,10.8,22.3,MUENCHEN,2002
2002-07-20,932,2,1.7,6.5,0.62,1.0166,3.35,0.0,14.2,19.8,12.1,27.1,MUENCHEN,2002
2002-07-21,933,4,3.5,18.8,0.65,1.0135,2.33,0.0,6.8,19.9,15.1,27.2,MUENCHEN,2002
2002-07-22,934,3,3.1,10.6,0.56,1.0179,2.86,0.0,10.5,17.9,14.3,22.0,MUENCHEN,2002
2002-07-23,935,5,1.7,9.5,0.6,1.0151,3.08,0.0,12.2,18.9,12.0,25.1,MUENCHEN,2002
2002-07-24,936,7,3.3,13.5,0.75,1.0134,1.17,0.4,1.0,18.4,14.5,23.4,MUENCHEN,2002
2002-07-25,937,7,2.8,7.9,0.87,1.0161,1.3,0.16,1.5,15.5,13.3,19.2,MUENCHEN,2002
2002-07-26,938,8,2.7,9.6,0.92,1.0195,0.87,0.15,0.2,14.9,13.0,17.7,MUENCHEN,2002
2002-07-27,939,6,1.8,5.6,0.92,1.0209,1.5,0.05,2.4,16.8,14.5,20.1,MUENCHEN,2002
2002-07-28,940,2,2.2,7.2,0.72,1.0183,3.32,0.0,14.5,19.9,12.3,27.4,MUENCHEN,2002
2002-07-29,941,4,1.6,6.4,0.68,1.0157,3.01,0.0,12.1,22.5,15.1,29.1,MUENCHEN,2002
2002-07-30,942,4,2.4,8.5,0.55,1.0101,3.2,0.0,13.7,23.9,17.4,29.9,MUENCHEN,2002
2002-07-31,943,4,2.2,14.5,0.65,1.0071,2.54,1.97,8.7,22.3,17.4,29.2,MUENCHEN,2002
2002-08-01,944,7,2.8,9.5,0.79,1.0103,1.6,1.89,3.0,19.6,14.9,24.0,MUENCHEN,2002
2002-08-02,945,3,2.2,10.2,0.67,1.0153,2.48,0.0,8.4,18.4,14.0,23.8,MUENCHEN,2002
2002-08-03,946,4,2.7,9.4,0.67,1.0133,2.9,0.7,11.6,20.4,15.4,25.9,MUENCHEN,2002
2002-08-04,947,7,1.8,8.4,0.8,1.0129,1.84,4.51,4.4,18.8,15.4,24.8,MUENCHEN,2002
2002-08-05,948,3,1.9,7.5,0.7,1.0136,2.32,0.0,7.5,18.4,14.1,23.8,MUENCHEN,2002
2002-08-06,949,7,2.4,13.4,0.83,1.0118,0.69,0.89,0.0,16.5,14.3,19.4,MUENCHEN,2002
2002-08-07,950,8,3.1,8.9,0.82,1.0144,0.83,0.46,0.2,15.7,13.7,19.2,MUENCHEN,2002
2002-08-08,951,6,1.8,5.0,0.78,1.0132,1.3,0.0,1.8,16.9,13.6,21.0,MUENCHEN,2002
2002-08-09,952,6,1.8,6.8,0.77,1.0068,2.06,0.46,6.0,17.4,12.4,22.7,MUENCHEN,2002
2002-08-10,953,7,2.7,11.0,0.8,1.0023,1.33,0.81,2.0,17.5,13.6,21.9,MUENCHEN,2002
2002-08-11,954,8,4.2,13.0,0.93,1.0025,0.67,2.73,0.0,13.5,12.4,15.6,MUENCHEN,2002
2002-08-12,955,7,6.4,16.7,0.83,1.0083,1.05,0.08,0.9,15.4,13.9,17.8,MUENCHEN,2002
2002-08-13,956,7,4.4,11.6,0.71,1.018,1.7,0.0,4.0,16.6,14.2,20.0,MUENCHEN,2002
2002-08-14,957,4,2.2,6.5,0.68,1.02,2.26,0.0,7.7,17.6,13.5,22.6,MUENCHEN,2002
2002-08-15,958,2,1.6,6.5,0.68,1.0178,2.83,0.0,12.2,18.6,12.1,24.6,MUENCHEN,2002
2002-08-16,959,1,1.4,6.3,0.67,1.0174,2.62,0.0,10.6,19.8,14.3,26.2,MUENCHEN,2002
2002-08-17,960,3,2.1,8.3,0.71,1.0156,2.74,0.0,11.7,20.1,14.0,26.5,MUENCHEN,2002
2002-08-18,961,1,1.6,6.0,0.7,1.0138,2.84,0.0,12.6,20.7,14.5,27.0,MUENCHEN,2002
2002-08-19,962,2,1.3,5.2,0.65,1.0153,2.81,0.0,12.5,21.8,15.3,28.6,MUENCHEN,2002
2002-08-20,963,3,1.9,13.4,0.64,1.0143,2.65,0.02,11.3,21.8,15.1,28.7,MUENCHEN,2002
2002-08-21,964,8,2.2,10.7,0.83,1.0161,0.71,1.42,0.1,16.4,13.4,18.9,MUENCHEN,2002
2002-08-22,965,4,1.9,7.3,0.74,1.0161,2.44,0.0,9.8,17.0,12.1,23.0,MUENCHEN,2002
2002-08-23,966,4,1.6,5.5,0.73,1.0162,2.68,0.0,11.9,18.5,12.0,24.8,MUENCHEN,2002
2002-08-24,967,5,1.3,5.3,0.72,1.0177,2.58,0.0,11.2,20.1,14.6,26.1,MUENCHEN,2002
2002-08-25,968,5,2.2,7.8,0.67,1.0182,2.65,0.0,11.9,22.0,17.0,27.5,MUENCHEN,2002
2002-08-26,969,5,2.3,7.9,0.64,1.0138,2.59,0.2,11.5,22.3,16.2,29.0,MUENCHEN,2002
2002-08-27,970,7,2.7,9.6,0.79,1.0138,0.8,0.04,0.4,18.6,16.7,20.2,MUENCHEN,2002
2002-08-28,971,4,1.7,5.2,0.73,1.0138,1.85,0.0,5.9,18.9,15.0,24.1,MUENCHEN,2002
2002-08-29,972,2,1.6,7.1,0.76,1.0153,1.93,0.0,6.6,19.2,14.4,25.7,MUENCHEN,2002
2002-08-30,973,1,1.8,5.4,0.75,1.018,2.42,0.0,10.6,19.7,15.4,25.9,MUENCHEN,2002
2002-08-31,974,3,1.8,8.1,0.73,1.0168,2.06,0.0,7.8,20.1,14.7,26.4,MUENCHEN,2002
2002-09-01,975,8,3.7,10.0,0.85,1.022,0.63,0.07,0.0,15.9,13.1,18.3,MUENCHEN,2002
2002-09-02,976,7,4.0,11.1,0.75,1.0244,1.19,0.0,1.9,15.7,13.1,20.9,MUENCHEN,2002
2002-09-03,977,5,1.6,5.9,0.77,1.0181,1.2,0.22,2.0,14.2,10.6,19.2,MUENCHEN,2002
2002-09-04,978,4,1.9,8.1,0.68,1.0143,2.24,0.67,9.8,18.0,11.6,24.7,MUENCHEN,2002
2002-09-05,979,4,2.0,6.4,0.76,1.0154,1.99,0.0,7.7,16.5,12.7,21.4,MUENCHEN,2002
2002-09-06,980,4,1.4,6.5,0.73,1.0168,1.97,0.0,7.7,16.5,12.2,22.8,MUENCHEN,2002
2002-09-07,981,2,2.1,8.4,0.66,1.0144,2.37,0.0,11.5,17.7,11.5,23.7,MUENCHEN,2002
2002-09-08,982,2,1.7,6.7,0.68,1.0126,2.38,0.0,11.8,19.1,14.7,25.4,MUENCHEN,2002
2002-09-09,983,3,2.3,11.9,0.62,1.0116,2.34,1.83,11.6,20.0,13.4,27.8,MUENCHEN,2002
2002-09-10,984,7,3.0,9.1,0.9,1.0192,0.7,0.39,0.2,14.0,11.4,16.7,MUENCHEN,2002
2002-09-11,985,4,2.2,7.7,0.8,1.0225,1.67,0.0,5.8,13.8,11.5,18.9,MUENCHEN,2002
2002-09-12,986,3,3.4,11.0,0.68,1.0214,1.86,0.0,7.5,14.8,10.4,19.7,MUENCHEN,2002
2002-09-13,987,1,2.9,9.6,0.6,1.0217,2.3,0.0,12.0,12.0,6.7,17.8,MUENCHEN,2002
2002-09-14,988,1,1.7,6.5,0.64,1.0193,2.23,0.16,11.5,13.2,6.3,19.4,MUENCHEN,2002
2002-09-15,989,5,2.6,7.6,0.67,1.0179,1.62,0.0,5.8,13.2,9.5,17.2,MUENCHEN,2002
2002-09-16,990,7,1.7,5.4,0.68,1.0182,1.85,0.0,8.0,11.6,7.8,16.5,MUENCHEN,2002
2002-09-17,991,2,1.3,5.3,0.66,1.0174,2.17,0.0,11.4,11.7,5.7,18.5,MUENCHEN,2002
2002-09-18,992,2,1.4,6.3,0.65,1.0156,2.18,0.0,11.7,14.4,5.9,22.1,MUENCHEN,2002
2002-09-19,993,7,2.0,10.3,0.85,1.0154,0.64,0.45,0.2,14.8,10.2,19.6,MUENCHEN,2002
2002-09-20,994,7,2.6,10.4,0.9,1.0164,0.7,0.46,0.4,15.8,13.8,18.8,MUENCHEN,2002
2002-09-21,995,7,1.6,6.4,0.82,1.0146,0.77,0.17,0.7,14.1,11.3,17.3,MUENCHEN,2002
2002-09-22,996,7,1.9,8.1,0.76,1.0087,1.3,0.61,4.0,11.9,8.9,16.3,MUENCHEN,2002
2002-09-23,997,8,2.2,8.7,0.89,1.0077,0.68,2.38,0.4,9.1,8.0,10.9,MUENCHEN,2002
2002-09-24,998,8,3.9,10.9,0.93,1.0124,0.5,3.59,0.0,5.1,0.6,8.9,MUENCHEN,2002
2002-09-25,999,8,3.1,8.1,0.89,1.0173,0.49,0.23,0.0,3.3,1.1,5.0,MUENCHEN,2002
2002-09-26,1000,8,4.1,11.4,0.9,1.0182,0.48,0.56,0.0,6.6,4.7,8.2,MUENCHEN,2002
2002-09-27,1001,8,3.1,11.2,0.93,1.0217,0.48,0.9,0.0,8.3,4.6,10.2,MUENCHEN,2002
2002-09-28,1002,2,1.4,5.3,0.76,1.0286,1.81,0.0,9.8,6.8,1.8,13.1,MUENCHEN,2002
2002-09-29,1003,0,2.1,9.5,0.7,1.0306,1.93,0.0,11.4,7.1,0.6,14.0,MUENCHEN,2002
2002-09-30,1004,1,1.8,5.7,0.73,1.0286,1.91,0.0,11.4,8.0,1.4,16.1,MUENCHEN,2002
2002-10-01,1005,1,1.2,4.1,0.71,1.0257,1.87,0.0,11.2,9.6,2.3,18.2,MUENCHEN,2002
2002-10-02,1006,7,1.3,3.9,0.75,1.0245,1.77,0.0,10.2,10.4,3.3,18.1,MUENCHEN,2002
2002-10-03,1007,6,2.6,9.9,0.72,1.0236,1.12,0.21,3.7,13.2,7.3,18.4,MUENCHEN,2002
2002-10-04,1008,8,2.4,9.7,0.89,1.0241,0.44,0.6,0.0,11.7,8.0,14.4,MUENCHEN,2002
2002-10-05,1009,7,2.8,8.0,0.82,1.0235,0.98,0.79,2.8,10.0,6.9,13.5,MUENCHEN,2002
2002-10-06,1010,8,4.8,12.3,0.88,1.0124,0.62,0.68,0.6,9.3,7.7,10.8,MUENCHEN,2002
2002-10-07,1011,5,1.8,7.2,0.76,1.0178,1.03,0.0,3.4,7.0,3.8,10.2,MUENCHEN,2002
2002-10-08,1012,2,2.3,7.3,0.75,1.015,1.53,0.0,8.7,7.0,2.5,12.7,MUENCHEN,2002
2002-10-09,1013,2,3.3,9.0,0.77,1.0118,1.4,0.0,7.4,7.1,3.0,13.5,MUENCHEN,2002
2002-10-10,1014,8,4.0,10.2,0.86,1.0094,0.4,0.06,0.0,7.2,5.1,9.0,MUENCHEN,2002
2002-10-11,1015,8,2.4,6.4,0.94,1.0109,0.4,0.11,0.0,7.6,6.8,8.5,MUENCHEN,2002
2002-10-12,1016,8,1.5,5.1,0.94,1.0122,0.39,0.64,0.0,7.0,6.0,8.0,MUENCHEN,2002
2002-10-13,1017,6,2.1,9.0,0.81,1.0136,1.04,0.09,4.2,8.6,4.5,13.3,MUENCHEN,2002
2002-10-14,1018,8,2.3,6.6,0.91,1.0143,0.38,1.22,0.0,9.5,4.8,11.2,MUENCHEN,2002
2002-10-15,1019,8,1.7,6.1,0.86,1.014,0.49,0.06,0.3,11.6,8.0,14.8,MUENCHEN,2002
2002-10-16,1020,5,2.1,9.7,0.73,1.0065,1.38,0.17,8.5,16.4,12.6,22.3,MUENCHEN,2002
2002-10-17,1021,8,2.8,9.4,0.86,1.0046,0.36,1.82,0.0,11.1,7.4,14.3,MUENCHEN,2002
2002-10-18,1022,7,5.4,15.3,0.7,1.0113,0.77,0.2,2.2,8.0,5.7,11.3,MUENCHEN,2002
2002-10-19,1023,5,4.4,15.7,0.78,1.019,0.68,0.33,1.6,6.2,4.1,8.4,MUENCHEN,2002
2002-10-20,1024,7,1.8,5.9,0.75,1.02,0.78,0.0,2.5,6.3,2.4,9.2,MUENCHEN,2002
2002-10-21,1025,6,1.8,5.8,0.79,1.0079,0.47,0.12,0.4,9.7,4.5,13.8,MUENCHEN,2002
2002-10-22,1026,5,3.4,11.0,0.64,1.0003,1.03,0.0,5.3,13.9,9.4,19.3,MUENCHEN,2002
2002-10-23,1027,7,4.7,16.9,0.66,1.0045,0.84,0.19,3.4,12.0,7.1,17.9,MUENCHEN,2002
2002-10-24,1028,6,3.4,12.7,0.61,1.0156,1.02,0.09,5.5,8.8,6.5,12.6,MUENCHEN,2002
2002-10-25,1029,8,2.8,20.4,0.74,1.0104,0.4,0.53,0.2,10.7,6.6,15.2,MUENCHEN,2002
2002-10-26,1030,2,8.6,23.7,0.48,1.0161,1.25,0.0,9.0,13.6,9.3,15.9,MUENCHEN,2002
2002-10-27,1031,6,6.5,30.3,0.5,1.0159,0.65,0.0,1.9,13.1,7.9,21.2,MUENCHEN,2002
2002-10-28,1032,1,6.5,22.5,0.53,1.0291,1.17,0.0,8.2,8.8,5.0,11.7,MUENCHEN,2002
2002-10-29,1033,6,2.3,6.4,0.6,1.0245,0.79,0.0,3.5,8.1,4.7,12.3,MUENCHEN,2002
2002-10-30,1034,8,2.9,11.8,0.64,1.0157,0.34,0.01,0.1,12.0,6.6,15.9,MUENCHEN,2002
2002-10-31,1035,8,1.7,6.2,0.91,1.0187,0.29,0.97,0.0,10.4,9.5,11.2,MUENCHEN,2002
2002-11-01,1036,7,1.6,10.4,0.85,1.0202,0.67,0.31,2.5,12.5,10.9,15.7,MUENCHEN,2002
2002-11-02,1037,8,4.0,13.8,0.87,1.016,0.28,0.89,0.0,10.7,9.8,11.5,MUENCHEN,2002
2002-11-03,1038,7,3.3,16.4,0.88,1.0106,0.28,2.69,0.0,10.3,8.2,13.5,MUENCHEN,2002
2002-11-04,1039,8,3.9,12.8,0.87,1.0149,0.35,0.8,0.2,6.9,5.2,8.6,MUENCHEN,2002
2002-11-05,1040,8,2.3,7.0,0.83,1.0244,0.32,0.0,0.1,3.7,0.9,6.1,MUENCHEN,2002
2002-11-06,1041,5,2.0,7.3,0.8,1.0244,0.48,0.0,1.1,2.1,0.5,4.4,MUENCHEN,2002
2002-11-07,1042,8,3.0,11.9,0.86,1.0128,0.26,0.46,0.0,2.7,1.2,4.3,MUENCHEN,2002
2002-11-08,1043,5,4.2,10.2,0.78,1.0177,0.61,0.06,2.5,3.7,1.1,6.4,MUENCHEN,2002
2002-11-09,1044,8,6.2,21.4,0.76,1.0039,0.3,0.44,0.1,5.9,1.1,9.4,MUENCHEN,2002
2002-11-10,1045,7,2.4,8.6,0.79,1.0128,0.57,0.75,2.2,4.8,2.4,7.3,MUENCHEN,2002
2002-11-11,1046,7,6.2,19.2,0.83,1.0077,0.29,0.66,0.1,9.5,5.6,13.7,MUENCHEN,2002
2002-11-12,1047,2,2.5,7.0,0.71,1.0151,1.01,0.0,9.0,8.5,5.8,13.2,MUENCHEN,2002
2002-11-13,1048,6,2.0,6.0,0.7,1.0064,0.66,0.0,3.6,7.2,3.9,12.7,MUENCHEN,2002
2002-11-14,1049,7,2.6,16.4,0.76,0.9966,0.39,0.0,0.8,7.2,2.8,14.3,MUENCHEN,2002
2002-11-15,1050,6,1.9,6.8,0.81,0.997,0.49,0.0,1.7,7.7,4.6,11.3,MUENCHEN,2002
