date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city
2002-09-01,975,5.1,0.65,1.0262,2.02,0.0,16.8,11.6,22.0,TOURS
2002-09-02,976,3.8,0.73,1.0207,1.8,0.0,17.0,10.8,23.2,TOURS
2002-09-03,977,1.9,0.78,1.0131,1.28,0.0,18.8,13.1,24.6,TOURS
2002-09-04,978,3.5,0.77,1.0137,1.35,0.0,18.0,13.3,22.8,TOURS
2002-09-05,979,2.6,0.78,1.0171,1.3,0.0,16.4,11.1,21.7,TOURS
2002-09-06,980,3.1,0.8,1.019,1.45,0.02,16.4,10.1,22.7,TOURS
2002-09-07,981,3.6,0.79,1.0124,1.19,0.0,18.6,14.3,22.9,TOURS
2002-09-08,982,3.2,0.79,1.0085,1.32,0.52,17.8,14.5,21.1,TOURS
2002-09-09,983,5.5,0.78,1.0102,1.47,0.34,17.5,13.9,21.1,TOURS
2002-09-10,984,1.9,0.76,1.022,1.97,0.02,16.0,10.6,21.3,TOURS
2002-09-11,985,3.1,0.66,1.0232,1.85,0.0,16.0,10.3,21.6,TOURS
2002-09-12,986,4.0,0.81,1.0193,1.33,0.0,15.9,12.1,19.7,TOURS
2002-09-13,987,4.6,0.59,1.0187,2.15,0.0,18.0,11.5,24.5,TOURS
2002-09-14,988,5.2,0.58,1.0206,2.13,0.0,17.8,10.6,24.9,TOURS
2002-09-15,989,4.5,0.65,1.0197,1.84,0.0,17.0,12.0,21.9,TOURS
2002-09-16,990,5.6,0.56,1.0156,2.14,0.0,16.6,9.9,23.3,TOURS
2002-09-17,991,4.8,0.61,1.0134,1.93,0.0,17.0,9.3,24.7,TOURS
2002-09-18,992,2.8,0.74,1.0114,1.76,2.14,18.6,10.3,27.0,TOURS
2002-09-19,993,1.6,0.89,1.0138,1.25,0.04,20.0,15.7,24.3,TOURS
2002-09-20,994,3.1,0.77,1.0174,1.55,0.0,18.5,13.5,23.5,TOURS
2002-09-21,995,4.2,0.62,1.0153,1.78,0.0,17.0,11.9,22.0,TOURS
2002-09-22,996,3.9,0.71,1.0148,1.47,0.0,14.5,10.0,19.0,TOURS
2002-09-23,997,4.2,0.71,1.0164,1.69,0.0,13.2,8.0,18.3,TOURS
2002-09-24,998,4.1,0.67,1.0187,1.45,0.0,10.6,6.5,14.8,TOURS
2002-09-25,999,2.9,0.68,1.0214,1.85,0.0,10.2,2.7,17.6,TOURS
2002-09-26,1000,2.9,0.82,1.0218,1.01,0.02,11.7,6.3,17.1,TOURS
2002-09-27,1001,1.9,0.76,1.0251,1.15,0.0,11.5,5.2,17.9,TOURS
2002-09-28,1002,3.9,0.7,1.0255,1.82,0.0,13.8,6.5,21.1,TOURS
2002-09-29,1003,4.2,0.64,1.0238,1.85,0.0,13.9,6.1,21.7,TOURS
2002-09-30,1004,2.9,0.68,1.022,1.6,0.0,14.3,5.3,23.3,TOURS
2002-10-01,1005,2.2,0.73,1.02,1.3,0.0,15.2,7.8,22.5,TOURS
2002-10-02,1006,1.5,0.86,1.0209,0.81,0.08,16.9,12.6,21.2,TOURS
2002-10-03,1007,1.9,0.94,1.0247,0.38,0.66,16.5,14.3,18.7,TOURS
2002-10-04,1008,2.8,0.76,1.0278,1.36,0.0,15.2,10.7,19.6,TOURS
2002-10-05,1009,1.6,0.73,1.0262,1.59,0.02,13.2,7.4,19.0,TOURS
2002-10-06,1010,3.0,0.82,1.019,0.92,0.0,12.5,5.8,19.3,TOURS
2002-10-07,1011,3.0,0.72,1.0166,1.62,0.02,10.7,4.6,16.8,TOURS
2002-10-08,1012,4.2,0.76,1.0083,1.49,0.0,11.0,3.9,18.1,TOURS
2002-10-09,1013,4.6,0.82,0.9996,0.5,0.5,12.8,7.5,18.1,TOURS
2002-10-10,1014,3.1,0.88,1.0034,0.61,0.0,15.2,12.3,18.0,TOURS
2002-10-11,1015,1.4,0.81,1.0102,1.38,0.02,12.6,7.0,18.1,TOURS
2002-10-12,1016,4.1,0.75,1.0143,1.22,0.0,14.2,11.4,16.9,TOURS
2002-10-13,1017,4.4,0.83,1.0103,0.48,0.0,10.6,6.5,14.8,TOURS
2002-10-14,1018,3.2,0.77,1.012,0.65,0.14,11.8,9.3,14.3,TOURS
2002-10-15,1019,5.2,0.8,1.0075,0.88,0.18,15.2,11.0,19.4,TOURS
2002-10-16,1020,5.4,0.84,1.0017,0.55,0.22,16.0,12.8,19.1,TOURS
2002-10-17,1021,4.2,0.9,1.0075,0.58,0.58,10.2,7.4,13.0,TOURS
2002-10-18,1022,3.9,0.9,1.0134,0.83,0.54,9.4,4.9,14.0,TOURS
2002-10-19,1023,2.2,0.89,1.0199,1.13,0.02,7.2,1.3,13.0,TOURS
2002-10-20,1024,3.9,0.78,1.0083,0.83,0.04,11.6,5.8,17.4,TOURS
2002-10-21,1025,3.6,0.9,0.9996,0.41,1.44,15.2,13.4,17.0,TOURS
2002-10-22,1026,8.2,0.9,0.9937,0.27,2.38,13.5,11.5,15.5,TOURS
2002-10-23,1027,5.6,0.77,1.0095,1.12,0.0,12.1,9.8,14.4,TOURS
2002-10-24,1028,5.0,0.94,1.0096,0.11,1.5,10.9,7.8,14.0,TOURS
2002-10-25,1029,7.5,0.89,1.0075,0.22,2.08,14.3,12.1,16.5,TOURS
2002-10-26,1030,5.2,0.78,1.0206,0.93,0.1,14.2,11.0,17.4,TOURS
2002-10-27,1031,7.4,0.78,1.0226,0.91,0.08,14.1,11.9,16.3,TOURS
2002-10-28,1032,2.9,0.78,1.0301,1.15,0.02,9.6,3.9,15.2,TOURS
2002-10-29,1033,2.8,0.8,1.0176,1.05,0.0,10.5,3.7,17.2,TOURS
2002-10-30,1034,2.6,0.83,1.0139,0.75,0.0,12.6,7.4,17.9,TOURS
2002-10-31,1035,2.0,0.9,1.019,0.47,0.0,13.8,11.1,16.6,TOURS
2002-11-01,1036,4.1,0.92,1.0193,0.42,0.62,13.3,10.4,16.2,TOURS
2002-11-02,1037,6.1,0.96,1.0138,0.16,1.7,15.2,13.9,16.4,TOURS
2002-11-03,1038,6.5,0.84,1.014,0.71,0.0,13.4,11.6,15.1,TOURS
2002-11-04,1039,3.2,0.87,1.0212,0.67,0.16,10.8,8.0,13.6,TOURS
2002-11-05,1040,1.1,0.92,1.0259,0.51,0.04,8.2,3.6,12.9,TOURS
2002-11-06,1041,4.8,0.94,1.0188,0.23,1.64,7.8,5.6,10.1,TOURS
2002-11-07,1042,4.1,0.88,1.0217,0.72,0.42,8.4,5.8,10.9,TOURS
2002-11-08,1043,4.8,0.96,1.0159,0.28,1.22,8.5,3.7,13.3,TOURS
2002-11-09,1044,4.6,0.91,1.0099,0.45,0.26,12.3,9.9,14.7,TOURS
2002-11-10,1045,5.2,0.96,1.0089,0.17,0.82,14.0,12.6,15.5,TOURS
2002-11-11,1046,4.6,0.86,1.0118,0.66,0.02,12.6,10.0,15.1,TOURS
2002-11-12,1047,5.2,0.9,1.0076,0.36,0.82,10.6,7.6,13.5,TOURS
2002-11-13,1048,7.4,0.78,0.993,0.55,0.0,12.8,10.3,15.3,TOURS
2002-11-14,1049,5.1,0.81,0.9877,0.61,0.02,11.8,9.5,14.1,TOURS
2002-11-15,1050,2.0,0.85,0.9917,0.64,0.02,9.0,3.5,14.5,TOURS
2002-11-16,1051,1.0,0.87,0.9994,0.76,0.08,9.2,3.0,15.4,TOURS
2002-11-17,1052,1.9,0.92,1.0103,0.37,0.02,9.7,7.4,12.0,TOURS
2002-11-18,1053,1.2,0.94,1.0134,0.23,0.04,8.0,6.1,9.8,TOURS
2002-11-19,1054,3.2,0.98,1.0092,0.43,0.02,4.6,1.4,7.9,TOURS
2002-11-20,1055,2.8,0.91,1.0035,0.3,0.9,7.9,3.3,12.5,TOURS
2002-11-21,1056,6.1,0.88,0.993,0.28,0.34,10.0,8.4,11.6,TOURS
2002-11-22,1057,5.0,0.88,1.0002,0.44,1.02,9.3,7.2,11.4,TOURS
2002-11-23,1058,3.4,0.95,1.0033,0.17,0.74,7.8,5.9,9.6,TOURS
2002-11-24,1059,2.2,0.92,1.0037,0.66,0.4,7.4,2.6,12.3,TOURS
2002-11-25,1060,3.4,0.94,1.005,0.29,0.28,8.6,6.7,10.6,TOURS
2002-11-26,1061,2.5,0.99,1.0149,0.25,0.02,3.7,1.1,6.3,TOURS
2002-11-27,1062,3.2,0.92,1.0113,0.58,0.08,6.7,1.9,11.5,TOURS
2002-11-28,1063,3.9,0.91,1.0109,0.28,0.42,8.5,5.8,11.1,TOURS
2002-11-29,1064,3.6,0.93,1.0141,0.21,0.44,7.8,6.2,9.4,TOURS
2002-11-30,1065,2.5,0.98,1.0236,0.26,0.18,7.0,5.0,9.1,TOURS
2002-12-01,1066,5.4,0.92,1.0099,0.15,0.92,10.4,8.0,12.8,TOURS
2002-12-02,1067,5.0,0.84,1.0088,0.5,0.04,7.8,5.6,10.1,TOURS
2002-12-03,1068,1.4,0.9,1.0127,0.59,0.0,6.6,2.0,11.3,TOURS
2002-12-04,1069,2.8,0.92,1.0158,0.27,0.08,6.4,3.8,9.0,TOURS
2002-12-05,1070,5.2,0.86,1.0205,0.28,0.0,5.6,3.5,7.8,TOURS
2002-12-06,1071,5.5,0.88,1.0234,0.05,0.0,3.8,2.2,5.5,TOURS
2002-12-07,1072,3.2,0.89,1.0205,0.06,0.0,2.0,1.4,2.6,TOURS
2002-12-08,1073,3.1,0.92,1.0187,0.05,0.0,2.6,1.9,3.2,TOURS
2002-12-09,1074,5.1,0.93,1.0164,0.06,0.02,1.5,0.3,2.7,TOURS
2002-12-10,1075,5.2,0.88,1.0111,0.11,0.12,3.2,-0.5,7.0,TOURS
2002-12-11,1076,3.5,0.87,1.0121,0.52,0.08,7.2,4.1,10.3,TOURS
2002-12-12,1077,3.0,0.94,1.0167,0.32,0.16,6.2,3.2,9.1,TOURS
2002-12-13,1078,2.6,0.94,1.0207,0.27,0.12,7.8,5.8,9.7,TOURS
2002-12-14,1079,5.2,0.9,1.0107,0.16,0.52,7.4,4.1,10.8,TOURS
2002-12-15,1080,7.1,0.87,1.0112,0.2,0.44,9.1,7.2,11.0,TOURS
2002-12-16,1081,1.6,0.97,1.0166,0.11,0.6,8.4,6.9,9.9,TOURS
2002-12-17,1082,4.9,0.94,1.0191,0.1,0.06,7.0,6.2,7.9,TOURS
2002-12-18,1083,6.1,0.88,1.0247,0.21,0.0,3.1,1.8,4.3,TOURS
2002-12-19,1084,4.5,0.96,1.0223,0.25,0.0,3.1,-0.9,7.1,TOURS
2002-12-20,1085,2.9,0.92,1.0209,0.15,0.2,6.2,1.5,10.9,TOURS
2002-12-21,1086,3.2,0.96,1.0196,0.1,1.64,10.8,10.2,11.5,TOURS
2002-12-22,1087,5.6,0.96,1.0138,0.07,0.66,12.0,9.9,14.2,TOURS
2002-12-23,1088,3.8,0.88,1.01,0.31,0.0,12.2,9.6,14.9,TOURS
2002-12-24,1089,3.9,0.87,1.012,0.29,0.42,11.6,9.0,14.2,TOURS
2002-12-25,1090,4.9,0.94,1.013,0.19,1.0,10.8,9.6,12.0,TOURS
2002-12-26,1091,6.4,0.83,1.0042,0.44,0.1,12.8,10.5,15.0,TOURS
2002-12-27,1092,3.0,0.88,0.9945,0.09,0.32,11.0,8.2,13.9,TOURS
2002-12-28,1093,3.8,0.92,1.0072,0.26,0.4,8.3,6.0,10.6,TOURS
2002-12-29,1094,7.0,0.94,1.0107,0.1,0.28,10.5,8.2,12.8,TOURS
2002-12-30,1095,4.8,0.88,1.0069,0.34,0.18,11.4,9.6,13.1,TOURS
2002-12-31,1096,5.4,0.92,1.0118,0.16,0.06,9.6,8.9,10.4,TOURS
2003-01-01,1097,6.9,0.93,1.0062,0.1,1.12,10.2,6.3,14.1,TOURS
2003-01-02,1098,9.5,0.85,0.9992,0.22,1.26,12.0,9.9,14.0,TOURS
2003-01-03,1099,4.8,0.94,1.0023,0.15,2.24,9.2,8.3,10.2,TOURS
2003-01-04,1100,4.0,0.88,1.0101,0.29,0.04,3.8,0.4,7.1,TOURS
2003-01-05,1101,4.0,0.84,1.0131,0.66,0.0,-0.2,-2.2,1.8,TOURS
2003-01-06,1102,5.8,0.82,1.0133,0.51,0.0,-2.2,-4.2,-0.2,TOURS
2003-01-07,1103,5.8,0.82,1.0139,0.45,0.0,-3.4,-5.1,-1.8,TOURS
2003-01-08,1104,7.2,0.78,1.0096,0.53,0.0,-4.3,-5.6,-3.0,TOURS
2003-01-09,1105,4.5,0.77,1.0152,0.61,0.0,-5.6,-8.0,-3.1,TOURS
2003-01-10,1106,2.1,0.76,1.0236,0.35,0.0,-3.6,-8.3,1.0,TOURS
2003-01-11,1107,6.2,0.75,1.0298,0.49,0.0,-4.2,-7.1,-1.3,TOURS
2003-01-12,1108,4.1,0.66,1.0351,0.72,0.0,-2.2,-5.8,1.3,TOURS
2003-01-13,1109,2.1,0.84,1.0374,0.29,0.0,-2.5,-8.0,3.0,TOURS
2003-01-14,1110,1.2,0.9,1.0363,0.1,0.0,2.9,1.7,4.2,TOURS
2003-01-15,1111,1.8,0.96,1.0305,0.29,0.06,0.1,-3.9,4.2,TOURS
2003-01-16,1112,1.2,0.98,1.0317,0.14,0.0,2.8,1.4,4.1,TOURS
2003-01-17,1113,3.9,0.95,1.0213,0.58,0.44,0.9,-2.7,4.5,TOURS
2003-01-18,1114,3.2,0.96,1.0169,0.19,0.0,4.4,2.0,6.7,TOURS
2003-01-19,1115,6.1,0.81,1.0072,0.42,0.1,6.8,3.1,10.5,TOURS
2003-01-20,1116,7.1,0.88,1.0007,0.14,0.76,8.0,6.3,9.8,TOURS
2003-01-21,1117,6.2,0.88,0.9902,0.26,0.92,8.0,6.3,9.7,TOURS
2003-01-22,1118,5.8,0.86,1.0029,0.56,0.12,8.4,6.0,10.8,TOURS
2003-01-23,1119,4.8,0.83,1.0268,0.24,0.0,6.0,4.3,7.8,TOURS
2003-01-24,1120,1.9,0.88,1.0383,0.82,0.0,3.3,-0.5,7.1,TOURS
2003-01-25,1121,2.1,0.95,1.0358,0.63,0.06,1.8,-3.3,6.9,TOURS
2003-01-26,1122,2.8,0.98,1.0337,0.11,0.24,7.1,4.6,9.6,TOURS
2003-01-27,1123,3.2,0.98,1.0326,0.33,0.02,9.4,8.1,10.6,TOURS
2003-01-28,1124,6.2,0.82,1.0252,0.7,0.04,7.0,5.1,8.9,TOURS
2003-01-29,1125,5.9,0.82,1.0133,0.45,0.04,5.0,3.1,6.8,TOURS
2003-01-30,1126,5.4,0.88,1.008,0.25,0.94,1.4,-0.6,3.5,TOURS
2003-01-31,1127,4.1,0.82,1.0212,0.62,0.0,1.1,-1.3,3.5,TOURS
2003-02-01,1128,3.2,0.92,1.0212,0.18,0.36,0.0,-2.2,2.2,TOURS
2003-02-02,1129,4.5,0.93,1.0147,0.39,0.42,4.9,0.2,9.6,TOURS
2003-02-03,1130,5.5,0.94,1.0017,0.19,1.46,6.9,5.2,8.6,TOURS
2003-02-04,1131,5.0,0.85,1.0047,0.75,0.24,3.5,0.8,6.2,TOURS
2003-02-05,1132,3.6,0.86,1.0151,0.79,0.08,2.6,-0.4,5.7,TOURS
2003-02-06,1133,2.0,0.84,1.023,0.97,0.02,0.9,-4.0,5.8,TOURS
2003-02-07,1134,1.5,0.84,1.0247,0.33,0.04,3.4,1.3,5.5,TOURS
2003-02-08,1135,1.6,0.93,1.0242,0.65,0.0,6.5,3.0,10.0,TOURS
2003-02-09,1136,4.2,0.92,1.0185,0.47,0.38,4.7,0.2,9.2,TOURS
2003-02-10,1137,1.6,0.88,1.0221,0.37,0.0,4.5,3.0,6.0,TOURS
2003-02-11,1138,1.2,0.86,1.0248,0.61,0.0,6.0,3.2,8.9,TOURS
2003-02-12,1139,3.1,0.86,1.0255,0.46,0.0,4.0,1.1,7.0,TOURS
2003-02-13,1140,4.0,0.8,1.0245,0.2,0.0,-2.0,-2.4,-1.6,TOURS
2003-02-14,1141,2.9,0.7,1.0264,0.29,0.0,-2.0,-3.1,-1.0,TOURS
2003-02-15,1142,3.8,0.74,1.0296,1.2,0.0,-0.6,-3.9,2.8,TOURS
2003-02-16,1143,5.1,0.71,1.0314,1.13,0.0,-0.7,-3.3,1.9,TOURS
2003-02-17,1144,4.6,0.73,1.0301,1.25,0.0,-1.4,-3.5,0.7,TOURS
2003-02-18,1145,3.9,0.74,1.0225,1.33,0.0,-1.4,-5.3,2.5,TOURS
2003-02-19,1146,5.1,0.79,1.0086,0.62,0.4,0.5,-4.0,5.0,TOURS
2003-02-20,1147,2.8,0.85,1.012,0.73,0.0,6.3,1.9,10.7,TOURS
2003-02-21,1148,3.2,0.79,1.0195,1.41,0.0,5.7,-1.3,12.7,TOURS
2003-02-22,1149,3.4,0.66,1.0197,1.39,0.06,7.5,0.1,14.9,TOURS
2003-02-23,1150,3.0,0.81,1.0252,0.98,0.0,10.4,6.4,14.5,TOURS
2003-02-24,1151,4.0,0.74,1.0197,1.42,0.0,8.8,3.1,14.4,TOURS
2003-02-25,1152,3.8,0.69,1.0127,0.8,0.0,9.0,4.2,13.9,TOURS
2003-02-26,1153,3.9,0.59,1.009,1.16,0.0,10.5,4.9,16.1,TOURS
2003-02-27,1154,4.1,0.76,1.0141,0.78,0.06,11.4,8.3,14.4,TOURS
2003-02-28,1155,4.6,0.87,1.0216,0.59,0.1,9.5,7.4,11.6,TOURS
2003-03-01,1156,4.2,0.94,1.0167,0.33,0.54,11.1,9.6,12.6,TOURS
2003-03-02,1157,5.1,0.8,1.016,0.91,0.0,9.0,6.7,11.4,TOURS
2003-03-03,1158,3.4,0.92,1.0189,0.57,0.54,5.2,0.7,9.6,TOURS
2003-03-04,1159,3.4,0.87,1.0203,0.58,0.18,10.5,6.7,14.3,TOURS
2003-03-05,1160,2.8,0.76,1.0141,1.34,0.04,12.0,7.6,16.4,TOURS
2003-03-06,1161,3.6,0.78,1.0208,1.5,0.0,9.5,6.2,12.8,TOURS
2003-03-07,1162,4.2,0.77,1.0214,1.27,0.0,7.2,1.5,13.0,TOURS
2003-03-08,1163,3.4,0.74,1.0255,1.64,0.0,8.6,3.7,13.5,TOURS
2003-03-09,1164,2.9,0.7,1.0244,1.73,0.0,10.0,3.0,17.1,TOURS
2003-03-10,1165,1.9,0.76,1.0251,1.59,0.0,10.5,3.2,17.8,TOURS
2003-03-11,1166,4.2,0.64,1.0202,1.14,0.0,14.9,9.9,19.9,TOURS
2003-03-12,1167,4.2,0.79,1.0264,0.99,0.0,11.5,9.4,13.7,TOURS
2003-03-13,1168,6.9,0.7,1.0291,1.73,0.0,8.9,5.0,12.8,TOURS
2003-03-14,1169,6.4,0.54,1.0255,2.01,0.0,7.0,2.0,12.0,TOURS
2003-03-15,1170,5.9,0.58,1.0308,1.98,0.0,6.6,0.6,12.7,TOURS
2003-03-16,1171,4.4,0.59,1.0347,1.99,0.0,6.9,0.2,13.6,TOURS
2003-03-17,1172,3.9,0.53,1.0316,2.09,0.0,8.6,0.6,16.6,TOURS
2003-03-18,1173,5.4,0.58,1.0273,1.98,0.0,8.7,2.9,14.5,TOURS
2003-03-19,1174,3.0,0.52,1.0276,2.05,0.0,9.4,2.5,16.3,TOURS
2003-03-20,1175,2.2,0.59,1.0269,1.99,0.0,8.6,1.3,15.8,TOURS
2003-03-21,1176,2.5,0.7,1.0213,1.4,0.0,7.6,1.8,13.5,TOURS
2003-03-22,1177,4.6,0.62,1.0175,2.01,0.0,10.2,2.2,18.1,TOURS
2003-03-23,1178,3.4,0.54,1.0223,2.13,0.0,11.2,3.0,19.5,TOURS
2003-03-24,1179,2.4,0.53,1.0253,2.06,0.0,13.8,5.9,21.8,TOURS
2003-03-25,1180,1.8,0.52,1.0204,2.01,0.0,14.0,5.9,22.0,TOURS
2003-03-26,1181,2.1,0.5,1.0159,2.0,0.0,14.0,7.0,21.1,TOURS
2003-03-27,1182,2.5,0.62,1.0141,1.42,0.12,14.0,8.1,19.8,TOURS
2003-03-28,1183,2.4,0.8,1.0108,1.13,0.22,13.9,10.7,17.1,TOURS
2003-03-29,1184,1.4,0.84,1.013,1.16,0.0,14.6,11.4,17.8,TOURS
2003-03-30,1185,4.4,0.72,1.0139,1.78,0.14,15.4,9.8,21.0,TOURS
2003-03-31,1186,3.9,0.71,1.0211,2.16,0.0,11.8,7.3,16.4,TOURS
2003-04-01,1187,4.9,0.71,1.0188,1.57,0.06,9.8,1.7,17.8,TOURS
2003-04-02,1188,5.9,0.7,1.0161,1.63,0.04,8.2,5.3,11.0,TOURS
2003-04-03,1189,5.6,0.66,1.0248,1.76,0.0,5.7,1.2,10.2,TOURS
2003-04-04,1190,4.2,0.65,1.0287,2.48,0.0,7.2,0.8,13.6,TOURS
2003-04-05,1191,5.6,0.65,1.0273,1.95,0.0,10.8,6.1,15.4,TOURS
2003-04-06,1192,4.6,0.72,1.0251,0.63,0.0,7.0,4.3,9.8,TOURS
2003-04-07,1193,5.4,0.52,1.0215,2.59,0.0,5.5,1.1,9.8,TOURS
2003-04-08,1194,4.8,0.4,1.0186,2.66,0.0,3.9,-2.3,10.1,TOURS
2003-04-09,1195,5.1,0.4,1.0101,2.62,0.0,5.0,-1.2,11.3,TOURS
2003-04-10,1196,2.6,0.59,1.0088,2.01,0.0,3.2,-2.8,9.1,TOURS
2003-04-11,1197,3.5,0.76,1.0087,1.55,0.0,4.6,-2.5,11.8,TOURS
2003-04-12,1198,3.0,0.76,1.0135,1.64,0.02,11.2,4.8,17.5,TOURS
2003-04-13,1199,5.5,0.54,1.0118,1.32,0.0,11.2,4.3,18.1,TOURS
2003-04-14,1200,3.0,0.54,1.0094,1.77,0.0,15.2,9.3,21.0,TOURS
2003-04-15,1201,2.0,0.57,1.0159,1.94,0.0,15.7,9.1,22.3,TOURS
2003-04-16,1202,2.5,0.56,1.0193,2.6,0.0,14.8,5.6,24.1,TOURS
2003-04-17,1203,2.9,0.5,1.0215,2.52,0.0,16.2,7.4,25.0,TOURS
2003-04-18,1204,5.1,0.39,1.0191,2.68,0.0,16.6,9.9,23.2,TOURS
2003-04-19,1205,6.8,0.5,1.0074,2.8,0.02,11.6,7.7,15.6,TOURS
2003-04-20,1206,4.6,0.75,1.0042,1.1,0.0,11.3,6.5,16.1,TOURS
2003-04-21,1207,3.1,0.74,1.0134,2.01,0.0,12.7,7.6,17.8,TOURS
2003-04-22,1208,2.9,0.64,1.0138,2.32,0.0,14.0,6.4,21.5,TOURS
2003-04-23,1209,4.5,0.58,1.0128,2.7,0.0,15.0,8.0,22.1,TOURS
2003-04-24,1210,2.2,0.64,1.0146,2.04,0.0,15.5,9.2,21.8,TOURS
2003-04-25,1211,3.6,0.65,1.0105,1.79,0.14,18.4,12.0,24.8,TOURS
2003-04-26,1212,5.8,0.83,1.0105,1.26,1.52,14.6,12.5,16.8,TOURS
2003-04-27,1213,4.5,0.74,1.0127,1.68,0.0,13.8,10.5,17.2,TOURS
2003-04-28,1214,5.4,0.66,1.0033,2.03,0.48,18.1,12.1,24.1,TOURS
2003-04-29,1215,3.6,0.74,1.0108,2.19,0.0,15.4,11.1,19.6,TOURS
2003-04-30,1216,5.0,0.81,1.0132,1.46,0.32,13.4,11.1,15.6,TOURS
2003-05-01,1217,4.2,0.75,1.0178,1.84,0.0,13.4,9.0,17.7,TOURS
2003-05-02,1218,5.9,0.74,1.0139,2.03,0.06,13.9,10.4,17.4,TOURS
2003-05-03,1219,3.0,0.73,1.022,2.36,0.0,12.8,7.1,18.5,TOURS
2003-05-04,1220,3.8,0.59,1.0124,2.77,0.8,17.0,6.5,27.4,TOURS
2003-05-05,1221,1.5,0.94,1.0141,0.29,1.04,12.5,11.9,13.1,TOURS
2003-05-06,1222,3.5,0.87,1.0215,0.67,0.02,11.4,10.0,12.9,TOURS
2003-05-07,1223,5.2,0.73,1.0201,2.5,0.0,13.9,8.3,19.5,TOURS
2003-05-08,1224,3.4,0.78,1.0187,2.61,0.22,16.2,11.1,21.4,TOURS
2003-05-09,1225,2.6,0.85,1.0203,1.12,0.02,13.7,11.4,16.0,TOURS
2003-05-10,1226,1.1,0.7,1.0216,3.01,0.0,11.3,4.2,18.4,TOURS
2003-05-11,1227,2.1,0.73,1.0202,2.26,0.0,14.0,8.0,20.0,TOURS
2003-05-12,1228,3.5,0.77,1.0192,1.84,0.08,12.5,8.2,16.9,TOURS
2003-05-13,1229,3.6,0.79,1.0213,2.16,0.04,10.7,6.0,15.4,TOURS
2003-05-14,1230,2.5,0.72,1.0249,2.31,0.0,9.8,3.6,15.9,TOURS
2003-05-15,1231,1.6,0.62,1.0218,2.79,0.0,10.8,3.5,18.2,TOURS
2003-05-16,1232,2.8,0.61,1.0135,2.2,0.0,11.8,4.2,19.4,TOURS
2003-05-17,1233,5.2,0.86,1.0132,1.21,0.12,13.8,10.9,16.8,TOURS
2003-05-18,1234,5.0,0.93,1.0149,0.89,1.32,16.2,12.5,19.8,TOURS
2003-05-19,1235,6.0,0.84,1.0155,1.37,1.16,15.6,12.9,18.3,TOURS
2003-05-20,1236,5.5,0.72,1.0228,2.5,0.0,13.9,10.0,17.8,TOURS
2003-05-21,1237,4.2,0.87,1.0279,1.02,0.0,11.6,8.1,15.1,TOURS
2003-05-22,1238,3.9,0.82,1.0264,1.84,0.0,17.0,13.5,20.4,TOURS
2003-05-23,1239,3.1,0.72,1.014,2.94,0.0,17.0,9.3,24.6,TOURS
2003-05-24,1240,3.6,0.9,1.0088,0.99,1.0,13.7,12.1,15.3,TOURS
2003-05-25,1241,3.0,0.8,1.0182,2.53,0.0,12.4,7.6,17.2,TOURS
2003-05-26,1242,2.2,0.72,1.0239,3.15,0.02,12.7,6.7,18.7,TOURS
2003-05-27,1243,3.1,0.69,1.0239,2.89,0.0,14.4,7.7,21.1,TOURS
2003-05-28,1244,4.1,0.75,1.0189,3.17,0.0,18.3,11.9,24.8,TOURS
2003-05-29,1245,3.1,0.73,1.014,3.03,0.0,20.7,14.1,27.2,TOURS
2003-05-30,1246,1.8,0.67,1.0131,3.16,0.0,21.8,15.4,28.1,TOURS
2003-05-31,1247,1.5,0.68,1.0121,2.74,0.0,22.8,15.6,30.0,TOURS
2003-06-01,1248,3.0,0.76,1.0088,2.79,0.04,23.0,16.8,29.2,TOURS
2003-06-02,1249,2.9,0.77,1.0114,1.84,0.06,19.3,14.7,23.9,TOURS
2003-06-03,1250,2.8,0.79,1.01,1.96,1.28,20.5,15.3,25.7,TOURS
2003-06-04,1251,2.9,0.83,1.0124,2.52,0.78,20.2,15.3,25.2,TOURS
2003-06-05,1252,1.1,0.82,1.0202,2.0,0.02,18.5,14.3,22.7,TOURS
2003-06-06,1253,1.6,0.75,1.0202,3.11,0.0,18.8,12.3,25.2,TOURS
2003-06-07,1254,1.2,0.72,1.016,3.35,0.0,20.6,13.6,27.5,TOURS
2003-06-08,1255,3.8,0.72,1.0158,1.98,0.0,20.6,18.0,23.1,TOURS
2003-06-09,1256,2.4,0.66,1.0166,3.24,0.0,18.8,11.6,26.1,TOURS
2003-06-10,1257,3.1,0.77,1.0158,1.95,0.16,21.1,17.8,24.4,TOURS
2003-06-11,1258,1.5,0.68,1.0191,3.09,0.0,20.2,13.0,27.3,TOURS
2003-06-12,1259,2.9,0.78,1.0181,2.17,0.46,22.6,17.3,27.9,TOURS
2003-06-13,1260,3.9,0.7,1.02,2.82,0.0,21.6,15.6,27.6,TOURS
2003-06-14,1261,2.8,0.86,1.0172,1.67,0.58,22.8,17.3,28.2,TOURS
2003-06-15,1262,2.8,0.77,1.0175,2.79,0.0,23.8,18.5,29.1,TOURS
2003-06-16,1263,2.8,0.73,1.0138,2.31,0.0,22.4,17.1,27.6,TOURS
2003-06-17,1264,4.0,0.76,1.015,2.26,0.0,21.2,17.3,25.1,TOURS
